OVER-STOWEY-QUANTOCK-SANATORIUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST188375,Long,-3.161829,Lat,51.130998,Elevation,430,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,4.76,1.26,5.6,3.03,4.01,3.07,3.27,0.71,4.27,6.58,5.01,6.43,2.16,4.68,4.1,7.08,2.41,3.98,3.39,3.74,7.06,0.86,0.85,3.69,,0.78,1.95,,,3.97,2.79,3.84,4.29
February,,,,,,,,,3.29,1.48,0.77,2.88,0.05,4.28,0.29,4.32,2.7,4.9,1.16,2.02,2.61,3.66,0.48,1.81,1.17,2.42,2.26,2.19,1.3,1.63,,4.67,,1.71,3.76,,,5.69,4.04,0.3,4
March,,,,,,,,,3.27,0.23,4.08,1.35,2.64,3.36,2.67,1.37,4.3,4.36,0.23,1.54,2.7,3.49,2.08,1.3,1.33,1.06,1.15,5.78,1.45,2.1,1.19,4.85,,0.81,4.44,1.47,,3.05,1.48,3.57,2.46
April,,,,,,,,,1.97,0.97,2.73,2.89,2.75,1.24,3.42,5.18,2.42,3.12,0.16,3.9,2.63,2.54,1.67,0.96,2.63,0.86,4.32,3.52,2.95,2.32,2.37,4.21,,3.72,0.27,1,1.77,0.05,0.8,3.59,3.25
May,,,,,,,,,0.3,2.67,0.84,2.92,3.94,2.81,1,1.56,1.3,2.24,1.62,1.55,1.99,2.01,7.11,3.38,4.38,4.64,5.5,3.01,3.8,2.93,2.98,3.56,,2.18,2.38,4.7,0.62,1.61,2.67,1.37,1.57
June,,,,,,,,,2.48,2.76,0.8,2.41,1.17,1.43,1.28,2.27,2.86,0.93,0.82,3.6,0.73,1.94,0.75,1.08,2.85,2.71,2.44,1.77,2.64,0.14,1.61,0.86,,2.88,2.94,3.98,1.78,2.58,3.69,0.85,1.26
July,,,,,,,,,2.23,1.47,1.33,3.56,2.29,1.65,0.14,0.5,4.98,2.55,2.49,4.81,4.26,2.43,1.89,2.33,2.65,3.11,2.39,1.7,3.44,2.81,4.54,1.56,,3.52,3.02,1.95,3.63,3.43,1.89,2.12,4.8
August,,,,,,,,,2.54,3.18,2.87,6.85,1.75,0.82,3.06,2.99,0.39,0.8,4.6,2.54,0.19,3.81,5.02,3.93,3.1,2.21,5.73,1.13,3.52,1.98,,5.79,,2.66,2.7,0.93,3.74,3.76,4.13,1.79,3.95
September,,,,,,,,,1.9,0.43,6.55,1.74,4.47,1.69,2.08,4.39,4.28,3.94,3.01,1.14,2.14,1.13,2.3,4.47,3.53,2.94,4.71,1.59,2.15,3.52,,3.72,,4.73,4.51,1.57,6.13,5.28,4.28,0.22,4.94
October,,,,,,,,2.89,5.27,5.43,3.87,0.67,6.45,4.64,3.64,4.85,1.65,3.61,3.92,4.02,6.06,3.37,2.65,,5.88,3.82,1.72,1.34,3.99,7.16,2.08,1.02,,2.98,3.18,1.75,2.53,2.7,2.04,3.79,12.59
November,,,,,,,,3.71,3.93,9.1,4.47,3.67,2.76,0.9,1.82,5.41,3.3,2.36,4.79,6.69,8.24,2.89,1.5,,7.33,1.42,5.02,1.79,1.83,5.41,7.94,8.25,,2.79,7.62,,,2.49,6.46,5.72,4.17
December,,,,,,,,3.3,3.76,8.39,4.51,2.07,2.25,2.72,8.56,5.88,3.55,3.12,4.79,1.78,3.6,2.87,3.41,3.25,4.68,5.7,4.99,1.81,6.02,2.07,1.84,3.14,,1.35,3.62,,,2.7,5.09,7.45,5.22
Total,,,,,,,,,35.7,37.37,38.42,34.04,34.53,28.61,31.23,39.43,36,38.51,32.6,40.02,37.31,34.82,32.96,,41.94,34.87,43.62,29.37,40.15,32.93,,45.32,,30.11,40.39,,,37.31,39.36,34.61,52.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929 total fixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928 Oct IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943 Oct-Nov estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1950 Feb, Aug, Sep estimated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1955 Jan, Feb, Nov, Dec estimated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
