"WOLDINGHAM, MARDEN PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,83,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,4.83,1.63,3.60,
February,,,,,,,,,1.97,0.73,1.29,
March,,,,,,,,,2.84,0.06,1.90,
April,,,,,,,,,2.41,1.17,1.96,
May,,,,,,,,,2.77,2.34,2.95,
June,,,,,,,,,2.98,1.34,0.59,
July,,,,,,,,,2.07,3.06,3.44,
August,,,,,,,,,3.43,2.61,3.67,
September,,,,,,,,,0.73,0.16,4.79,
October,,,,,,,,,6.27,4.23,2.20,
November,,,,,,,,,3.50,8.16,5.30,
December,,,,,,,,,4.07,8.17,2.54,
Total,,,,,,,,,37.87,33.66,34.23,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.87,33.66,34.23,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
