"EXMOUTH (SALTERTON ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1758,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,5.95,4.03,7.84,2.10,2.02,3.06,3.24,4.34,0.49,0.75,,
February,3.28,0.29,1.55,0.39,1.60,2.82,2.33,0.93,0.77,5.82,,
March,2.93,2.30,1.27,0.09,0.76,1.28,7.10,0.90,1.25,1.44,,
April,1.81,2.06,0.72,2.06,0.67,2.32,2.88,2.17,1.22,1.65,,
May,2.30,5.59,3.03,0.38,3.56,6.00,3.49,2.37,2.17,2.43,,
June,2.00,0.60,0.93,1.81,2.60,2.06,2.44,1.31,0.45,0.74,,
July,1.14,1.58,2.21,2.25,1.99,1.17,1.36,0.79,1.24,3.79,,
August,3.51,3.11,2.49,4.41,1.96,3.69,0.75,2.67,0.72,3.05,,
September,0.89,2.64,3.10,1.50,2.67,3.84,1.89,1.02,3.75,3.91,,
October,1.57,3.95,3.50,3.84,4.08,1.34,0.84,2.40,4.98,1.77,,
November,2.39,0.94,2.13,5.68,0.98,4.35,1.30,1.54,4.08,5.71,,
December,2.80,4.36,3.67,2.80,4.92,3.32,1.82,4.58,0.96,3.47,,
Total,30.57,31.45,32.44,27.31,27.81,35.25,29.44,25.02,22.08,34.53,,
Calc annual,30.57,31.45,32.44,27.31,27.81,35.25,29.44,25.02,22.08,34.53,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
