EXMOUTH-FILTERS-SALTERTON-ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SY015813,Long,-3.393837,Lat,50.623057,Elevation,195,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,4.05,1.4,1.47,4.58,2.33,2.89,1.01,0.54,4.54,3.72,1.63,3.66,4.12,2.36,4.9,1.38,2.93,2.62,2.16,3.05,2.42,2.15,3.59,3.34,8.58,2.54,3.75,9.78,5.86,6.42,2.23,1.54,1.79,6.16,2.79,2.07,5.53,4.84,6.08,2.52,1,2.52,5.21,1.07,5.37,1.92,1.77,4.36,5.9,,4.39,1.96,5.92,3.87,0.84,1.83,2.84,6.33,4.34
December,,,1.8,3.26,2.92,0.78,1.48,4.47,3.32,4.9,6.33,9.27,4.6,2.2,8.63,7.72,4.48,1.05,3.62,2.92,4.51,1.52,5.48,2.6,4.47,5.11,0.5,3.93,2.77,8.28,4.08,1.71,2.38,3.23,9.82,4.96,3.73,3.19,3.77,1.64,2.51,2.63,4.04,3.7,2.56,4.89,3.8,2.32,5.97,1.4,3.53,,2.68,0.68,3.06,4.64,4.46,2.24,3.83,6.35,3.57
Total,,,26.42,37.02,33.44,27.07,26.25,28.72,24.69,29.32,36.89,29.33,39.91,33.5,38.58,36.1,38.17,26.01,30.62,32.37,30.98,17.77,34.5,29.26,43.05,37.16,28.71,35.5,31.66,36.64,35.87,33.57,33.64,31.06,31.02,35.18,34.64,39.08,29.94,37.32,30.54,30.48,31.82,32.78,27.09,28.68,38.42,31.17,30.17,28.93,40.73,,30.7,21.31,32.6,30.13,26.27,25.45,33.15,35.12,48.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8in diameter gauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943 Mar estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 Note gauge on same site as 1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1950 Not printed, gauge possibly leaking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952 Not printed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953 Not printed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954 Not printed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955 Not printed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956 Not printed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957 Not printed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958 Not printed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959 Not printed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960 Not printed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
