"ROTHESAY (ARDENCRAIG)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1513,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,0.62,8.91,5.40,5.80,3.79,7.43,5.78,7.14,5.99,3.61,,
February,4.50,2.29,6.17,2.06,7.38,4.39,0.82,5.18,5.55,4.78,,
March,2.70,3.63,3.14,1.60,3.75,2.78,3.99,4.19,3.30,3.31,,
April,2.19,2.34,4.70,3.32,2.84,2.73,5.65,2.80,6.77,4.04,,
May,2.07,3.80,4.08,4.16,3.81,0.98,5.09,1.70,2.93,1.44,,
June,1.78,2.22,4.91,4.45,4.95,3.80,4.51,5.16,1.29,2.65,,
July,3.47,5.03,3.34,4.17,2.68,3.91,3.90,4.95,2.60,6.40,,
August,5.33,6.04,8.41,3.63,2.35,4.03,0.03,7.71,5.38,5.70,,
September,2.04,7.08,5.66,6.33,5.95,7.77,4.93,8.39,2.56,11.43,,
October,5.33,7.74,9.37,6.65,6.12,0.61,2.29,10.56,9.10,7.35,,
November,4.46,1.37,4.46,8.22,0.92,6.71,7.45,4.69,6.94,5.42,,
December,3.07,8.06,3.58,6.34,6.01,6.15,2.82,7.71,8.63,2.11,,
Total,37.56,58.51,63.22,56.73,50.55,51.29,47.26,70.18,61.04,58.24,,
Calc annual,37.56,58.51,63.22,56.73,50.55,51.29,47.26,70.18,61.04,58.24,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,,
