ROTHESAY (ARDENCRAIG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS106649,Long,-5.026343,Lat,55.840031,Elevation,200,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,4.97,6.61,3.58,5.73,5.71,6.64,8.58,6.56,6.86,5.91,4.87,7.79,7.98,10.44,2.63,5.84,7.49,10.09,5.35,6.39,3.5,4.5,6.73,8.73,4.35,2.71,0.62,8.91,5.4,5.8,3.79,7.43,5.78,7.14,5.99,3.61,5.93,5.66,3.42,5.49,3.29,3.89,6.94,7.65,,
February,,,,,,6.35,5.86,1.45,7.41,1.15,6.21,2.08,6.59,5.95,1.47,3.74,6.45,3.2,5.46,3.59,0.28,6.59,0.22,4.87,1.41,6.28,3.02,5.56,3.06,5.88,1.84,4.5,2.29,6.17,2.06,7.38,4.39,0.82,5.18,5.55,4.78,2.76,2.21,2.61,3.93,3.03,1.38,3.56,3.73,,
March,,,,,,3.25,1.37,2.77,2.37,3.77,5.53,6.49,2.56,2.9,1.16,3.52,4.98,5.05,5.37,1.67,3.26,1.82,3.1,3.1,3.07,2.29,3.11,2.16,3.82,4.11,5.13,2.7,3.63,3.14,1.6,3.75,2.78,3.99,4.19,3.3,3.31,3.72,4.1,1.32,4.22,1.47,3.1,5.78,1.01,,
April,,,,,,4.06,4.52,2.46,1.39,2.8,3.32,1.84,3.49,3.91,3.8,5.52,2.84,4.76,2.63,1.46,3.06,2.81,5.04,3.8,3.59,3.43,1.84,3.16,0.37,3.06,2.55,2.19,2.34,4.7,3.32,2.84,2.73,5.65,2.8,6.77,4.04,3.07,2.26,2.74,2.19,4.87,1.78,2.72,2.17,,
May,,,,,,1.29,4.37,5.37,4.38,1.61,6.97,3.94,5.23,2.94,4.67,7.78,3.01,4.2,2.35,3.68,2.5,4.97,2.97,3.34,3.88,1.11,3.08,1.75,4.63,1.38,1.82,2.07,3.8,4.08,4.16,3.81,0.98,5.09,1.7,2.93,1.44,2.43,1.97,2.48,3.58,3.72,4.01,2.18,3.71,,
June,,,,,,2.7,1.79,2.95,1.9,5.32,3.36,1.18,4.05,2.62,3.06,1.4,3.08,4.85,6.19,3.55,3.34,6.39,1.83,3.05,3.36,3.96,2.34,4.53,7.65,2.88,1.03,1.78,2.22,4.91,4.45,4.95,3.8,4.51,5.16,1.29,2.65,2.65,3.72,1.51,4.52,3.91,2.97,2.45,3.69,,
July,,,,,,4.54,2.3,2.4,4.15,1.81,4.46,5.52,3.93,5.08,5.96,2.3,3.5,4.43,4.13,4.49,4.52,6.6,4.48,4.98,3.35,2.78,5.66,4.94,4.98,7.24,4.9,3.47,5.03,3.34,4.17,2.68,3.91,3.9,4.95,2.6,6.4,3.69,3.76,5.9,5.09,1.11,4.45,6.56,5.27,,
August,,,,,,3.07,5.61,4.94,3.86,4.1,5.34,6.72,3.8,8.42,5.16,5.64,5.23,4.53,4.98,7.49,8.09,2.69,4.47,4.58,5.68,2.22,3.74,4.24,3.14,1.64,2.96,5.33,6.04,8.41,3.63,2.35,4.03,0.03,7.71,5.38,5.7,4.69,6.56,5.35,5.79,1.48,5.91,5.64,6.03,,
September,,,,,,1.62,2.08,3.5,6.25,4.2,4.09,3.22,3.21,8.22,5.65,4.32,4.32,7.65,4.79,2.24,4.66,2.51,4.96,1.19,6.69,6.78,4.78,3.34,5.55,4.78,4.97,2.04,7.08,5.66,6.33,5.95,7.77,4.93,8.39,2.56,11.43,4.51,3.39,5.59,8.85,5.16,5.3,4.14,2.87,,
October,,,,,,3.37,7.55,10.55,7.58,1.82,4.29,5.3,2.85,7.59,3.9,5.32,9.16,6.16,10.32,7.66,9.56,5.72,9.1,3.93,9.66,11.38,5.96,3.12,10.2,2.15,7.67,5.33,7.74,9.37,6.65,6.12,0.61,2.29,10.56,9.1,7.35,2.28,5.5,4.19,8.98,4.37,2.61,5.74,4.82,,
