"STONEHOUSE (PARKLANDS) NO 2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2159,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.27,2.87,3.04,1.36,3.65,-999.00,3.22,3.49,4.30,0.62,4.40,
February,0.72,0.24,3.54,4.42,0.31,-999.00,1.81,2.89,2.20,0.71,0.53,
March,2.75,1.38,2.40,2.57,1.03,-999.00,0.19,2.15,2.59,0.15,2.26,
April,4.09,0.83,2.78,2.54,2.64,-999.00,3.46,0.86,1.03,0.84,1.79,
May,1.64,1.78,0.59,1.70,6.43,-999.00,2.05,0.86,0.56,2.08,2.29,
June,2.72,0.19,0.81,0.45,2.95,,1.62,3.24,2.44,1.20,0.75,
July,3.87,0.40,4.87,1.53,4.76,-999.00,2.27,4.02,2.15,1.81,3.24,
August,1.35,2.40,3.59,1.79,3.23,-999.00,1.99,4.61,2.85,1.87,2.29,
September,2.64,2.00,1.37,2.22,4.64,-999.00,0.49,4.93,1.05,0.31,2.91,
October,2.28,1.58,1.39,5.61,4.43,-999.00,2.81,1.91,5.23,4.22,1.90,
November,1.03,2.05,1.25,1.60,2.25,-999.00,6.17,2.15,2.70,8.77,3.29,
December,2.60,1.24,4.28,2.20,4.07,-999.00,0.53,3.45,2.40,6.26,2.62,
Total,28.96,16.96,29.91,27.99,40.39,-999.00,26.61,34.56,29.50,28.84,28.27,
Calc annual,28.96,16.96,29.91,27.99,40.39,0.00,26.61,34.56,29.50,28.84,28.27,
Difference,-0.00,0.00,-0.00,0.00,-0.00,-999.00,0.00,0.00,0.00,-0.00,0.00,
