WHITMINSTER-PARKLANDS (Gauge No 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO772080,Long,-2.33182,Lat,51.770206,Elevation,103,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,1.63,1.02,0.99,2.5,0.85,3.74,4.73,0.62,3.06,1.71,0.99,3.31,3.78,3.27,2.87,3.04,1.36,3.65,,3.22,3.49,4.3,0.62,4.4,1.39,3.41,2.55,2.08,0.78,3.47,3.62,3.93,5.09,2.52,3.13,,,,,,,,,
February,,,,,,,,1.3,0.82,0.56,3.29,1.39,2.43,1.2,2.91,3.85,4.41,1.13,1.39,3.12,0.72,0.24,3.54,4.42,0.31,,1.81,2.89,2.2,0.71,0.53,1.68,0.18,2.79,0.54,2.52,2.35,4.57,0.84,1.14,2.34,2.54,,,,,,,,,
March,,,,,,,,0.63,2.99,2.87,0.68,1.91,3.93,3.63,3.35,1.12,3.75,2.86,1.41,4.34,2.75,1.38,2.4,2.57,1.03,,0.19,2.15,2.59,0.15,2.26,0.62,1.82,2.4,1.74,0.66,2.39,3.16,0.15,1.47,1.94,2.76,,,,,,,,,
April,,,,,,,,2.91,2.09,1.84,1.94,0.78,0.1,3.47,1.12,0.88,0.87,1.59,2.41,2.05,4.09,0.83,2.78,2.54,2.64,,3.46,0.86,1.03,0.84,1.79,2.58,2.92,0.79,1.96,4.16,2.01,2.65,0.09,3.04,1.84,0.8,,,,,,,,,
May,,,,,,,,1.74,1.65,1.05,1.18,1.33,2.7,2.12,1.54,2.72,2.47,3.1,1.23,0.41,1.64,1.78,0.59,1.7,6.43,,2.05,0.86,0.56,2.08,2.29,3.42,6.24,2.09,1.26,0.78,0.72,1.53,2.07,0.92,2.65,1.78,,,,,,,,,
June,,,,,,,,2.52,0.74,2.74,3.85,2.4,5.68,0.69,2.99,0.69,1.85,2.17,0.72,1.31,2.72,0.19,0.81,0.45,2.95,,1.62,3.24,2.44,1.2,0.75,4.37,1.2,1.54,1.29,3.67,3.77,1.66,0.73,2.32,0.63,1.45,,,,,,,,,
July,,,,,,,,2.9,1.63,2.01,1.87,0.02,4.94,0.71,4.68,4.19,1.46,2.24,3.02,3.22,3.87,0.4,4.87,1.53,4.76,,2.27,4.02,2.15,1.81,3.24,3.74,2.6,1.3,2.1,0.52,5.08,3.57,2.81,6.26,4.87,2.27,,,,,,,,,
August,,,,,,,,1.89,3.46,1.94,5.15,1.72,6.89,0.86,1.64,2.52,4.51,6.46,1.44,2.14,1.35,2.4,3.59,1.79,3.23,,1.99,4.61,2.85,1.87,2.29,4.64,3.34,0.79,1.63,1.44,0.31,1.32,4.41,2.92,0.1,4.42,,,,,,,,,
September,,,,,,,,0.52,2.32,3.13,0.47,1.12,0.87,2.88,1.07,1.73,1.08,3.31,7.09,1.74,2.64,2,1.37,2.22,4.64,,0.49,4.93,1.05,0.31,2.91,2.34,3.02,2.47,2.06,4.58,2.86,2.65,2.57,1.36,0.8,0.76,,,,,,,,,
October,,,,,,,,6,1.76,4.02,3.51,3.2,3.42,2.92,1.77,3.55,5.47,3.51,0.89,2.56,2.28,1.58,1.39,5.61,4.43,,2.81,1.91,5.23,4.22,1.9,0.61,5.03,3.52,1.73,4.51,1.18,2.47,3.53,2.2,4.03,2.29,,,,,,,,,
November,,,,,,,,2.13,0.93,1.18,3.67,3.18,1.38,2.77,3.35,1.59,2.59,0.55,2.03,1.5,1.03,2.05,1.25,1.6,2.25,,6.17,2.15,2.7,8.77,3.29,4.3,1.98,0.64,1.6,4.97,2.59,1.41,5.59,5.63,6.76,2.05,,,,,,,,,
December,,,,,,,,4.7,2.09,4.06,4.38,5.34,4.02,0.97,5.7,5.25,2.38,0.69,2.36,3.37,2.6,1.24,4.28,2.2,4.07,,0.53,3.45,2.4,6.26,2.62,1.43,1.21,0.6,5.4,2.92,3.34,2.1,3.19,2.09,1.2,2.2,,,,,,,,,
Total,,,,,,,,28.87,21.5,26.39,32.49,23.24,40.1,26.95,30.74,31.15,32.55,28.6,27.3,29.54,28.96,16.96,29.91,27.99,40.39,,26.61,34.56,29.5,28.84,28.27,31.12,32.95,21.48,23.39,31.51,30.07,30.71,29.91,34.44,29.68,26.45,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
