"ROCHDALE (SPRING MILL, WHITWORTH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD875168,Long,-2.190571,Lat,53.647553,Elevation,720,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,5.88,4.62,8.76,5.17,4.63,4.87,6.27,6.03,9.58,5.36,4.97,4.49,4.84,6.77,5.93,14.96,2.94,7.61,7.29,7.16,3.16,4.85,2.33,5.63,5.01,6.9,6.59,3.02,1.49,7.69,7.43,7.6,4.6,6.35,4.05,12.18,3.21,3.57,5.96,6.62,2.24,5.34,3.33,,,,,
February,,,,2.34,3.57,6.53,6.83,1.79,8.3,1.03,5.58,0.67,6.47,7.33,1.58,8.77,5.06,2.19,7.06,1.15,0.78,6.93,0.23,4.48,0.57,7.45,3.42,7.61,2.76,6.49,2.87,6.85,2.23,4.39,2.97,7.3,7.49,3.07,4.62,4.3,6.19,3.74,1.51,3.65,4.5,3.01,,,,,
March,,,,6.61,7.07,2.09,2.96,3.3,2.59,6.5,4.79,5.4,4.28,2.61,2.14,2.07,2.72,6.47,3.56,1.83,3.38,0.5,3.38,3.58,3.16,1.92,3.67,2.24,1.71,3.76,4.03,5.22,3.72,1.63,0.71,1.87,1.54,8.97,2.3,2.54,3.23,5.88,3.68,2.7,3.74,2.3,,,,,
April,,,,5.74,2.04,2.53,4.33,2.64,1.62,2.66,6.71,2.38,3.08,4.62,2.2,3.57,2.3,4.9,1.41,1.81,3.02,4.43,4.72,2.27,2.94,4.32,1.61,4.11,0.82,2.64,3.45,2.56,2.95,3.43,3.69,3.29,1.7,4.54,2.8,5.28,4.98,3.34,4.46,3.95,1.02,3.03,,,,,
May,,,,4.59,3.55,2.14,3.26,2.6,2.85,2.21,7.11,3.11,2.1,4.9,6.49,7.19,5.02,2.1,1.73,3.94,2.42,2.97,5.6,2.17,4.25,1.39,1.63,2.8,4.45,1.65,1.23,2.99,4.23,3.82,3.67,5.68,1.46,2.27,1.94,4.29,2.36,2.12,2.53,2.73,3.51,5.2,,,,,
June,,,,3.77,2.88,1.25,3.82,2.28,2.09,2.19,2.91,0.46,3.65,1.53,3.12,0.14,3.53,5.84,9.21,1.77,2.46,7.14,0.95,2.46,3.88,4.34,4.43,3.05,5.98,4.47,1.15,0.61,0.97,4.73,4.19,5.88,4.49,3.42,6.4,0.61,3.38,2.32,5.11,4.23,4.58,3.61,,,,,
July,,,,1.28,5.98,6.38,3.1,2.82,4.53,2.52,10.1,2.58,6.86,5.41,5.76,2.67,3.27,4.01,3.02,3.31,7.03,5.67,5.11,3.87,2.98,2.42,5.51,3.13,5.68,7.44,5.56,4.83,6.22,3.77,5,3.62,5.26,4.33,3.33,2.84,6.53,4.18,3.14,8.8,7.37,3.26,,,,,
August,,,,2.6,4.7,5.88,3.91,8.35,4.17,4.77,3.44,7.78,5.43,7,8.35,4.99,5.85,8.43,8.14,7.32,9.07,5.95,1.35,2.32,4.53,2.17,3.97,3.69,5.47,3.57,2.44,8.85,6.27,8.93,4.32,4.98,8.23,0.33,6.3,4.52,8.18,6.18,7.63,7.41,7.27,1.26,,,,,
September,,,,2.01,5.31,0.84,3.55,3.34,14.96,2.87,3.39,1.92,4.94,5.93,5.56,4.64,4.41,7.42,0.7,2.5,5.37,3.74,6.74,1.87,4.48,9.22,6.32,2.2,1.87,1.97,6.01,1.06,3.12,6.46,6.47,3.87,9.85,4.03,4.25,1.84,10.18,4.46,4.49,5.28,6.83,4.4,,,,,
October,,,,2.34,3.29,2,10.32,11.32,5.32,2.88,1.73,4.65,1.04,7.7,6.42,6.66,5.3,6.06,6.54,7.32,7.74,3.19,9.65,5.61,7.25,11.19,7.34,2.34,13.47,2.5,5.57,6.34,8.4,4.13,6.23,7.65,1.01,1.08,3.6,6.13,3.16,1.58,6.38,2.57,10.74,,,,,,
November,,,,6.94,7.47,2.94,4.42,6.38,3.5,4.78,2.84,3.58,4.79,9.25,3.5,2.89,7.43,6.41,9.27,10.44,7.37,11.19,4.03,2.32,2.46,6.21,7.51,2.01,7.34,8.93,9.15,3.55,1.68,4.81,9.8,0.67,8.89,9.15,3.35,8.25,7.69,10.66,3.19,6.42,7.41,,,,,,
December,,,,4.3,7.62,9.44,4.08,3.72,11.87,10.03,4.81,9.23,6.19,5.58,6.24,4.22,2.53,1.49,3.89,10.17,4.28,2.71,2.83,0.87,7.24,4.74,5.45,3.91,6.48,4.48,6.79,3.58,5.36,2.98,6.09,4.01,4.55,4.95,4.75,9.19,3.95,11,5.23,2.35,8.52,,,,,,
Total,,,,48.4,58.1,50.78,55.75,53.17,66.67,48.71,59.44,51.34,54.19,66.83,55.85,52.65,54.19,61.25,69.49,54.5,60.53,61.71,51.75,34.98,48.59,57.7,56.49,42.1,62.93,54.49,51.27,47.93,52.84,56.51,60.74,53.42,60.82,50.19,55.82,53,63.4,61.42,53.97,52.33,70.83,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge moved Oct 1955 150 ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
