SHIFNAL HOUGHTON HALL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR23,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.87,0.42,4.06,3.24,1.18,2.96,,,,,,
February,2.67,1.71,0.86,0.86,1.89,2.90,,,,,,
March,0.46,1.42,3.55,5.20,2.23,0.83,,,,,,
April,1.94,0.81,0.23,3.71,1.03,1.08,,,,,,
May,1.64,1.07,2.47,2.22,1.12,2.44,,,,,,
June,1.42,2.61,5.57,1.01,2.62,1.42,,,,,,
July,2.42,0.20,2.39,1.32,3.95,6.79,,,,,,
August,3.77,1.69,5.52,2.25,2.11,2.81,,,,,,
September,0.58,1.80,0.87,1.54,1.68,0.69,,,,,,
October,3.44,2.07,2.87,4.03,1.34,2.28,,,,,,
November,4.42,2.12,2.90,2.46,3.06,2.30,,,,,,
December,5.33,4.72,2.71,1.45,6.44,4.58,,,,,,
Total,29.96,20.64,34.00,29.29,28.65,31.00,,,,,,
Calc annual,29.96,20.64,34.00,29.29,28.65,31.08,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,-0.00,0.00,-0.08,NaN,NaN,NaN,NaN,,
