NORWOOD-AUCKLAND-ROAD-BIRDHYRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ335694,Long,-0.08159,Lat,51.40818,Elevation,230,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,3.26,0.99,1.37,0.89,1.87,0.98,2.82,2.62,0.48,3.4,0.83,0.98,2.71,2.44,2.03,1.48,1.85,1.19,2.39,1.56,1.95,1.66,2.96,0.7,2.25,1.12,1.62,1.18,1.44,1.08,3.15,,,,
February,,,,,,,1.66,1.35,1.1,0.61,2.84,0.96,1.46,0.69,2.42,3.12,3.15,0.84,0.76,2.08,0.46,0.13,1.66,2.79,0.54,3.16,2.34,3.65,1.22,0.57,0.52,1.63,0.96,1.66,0.29,2.51,1.52,,,,
March,,,,,,,0.69,0.75,2.45,2.62,1.11,1.6,2.55,2.39,3.65,0.69,3.55,1.39,0.78,3,1.57,0.84,1.43,2.12,0.58,0.65,0.16,1.86,1.77,0.03,1.45,0.25,1.52,1.91,1.81,0.39,0.93,,,,
April,,,,,,,0.38,3.12,2.23,1.85,1.61,1.74,0.06,2.28,0.75,1.44,1.29,2.09,2.97,2.09,2.35,1.13,2.26,1.6,3.02,2.12,4.26,1.57,1.34,0.94,1.27,3.39,1.77,0.7,1.86,2.45,1.44,,,,
May,,,,,,,1.53,1.54,1.57,1.1,1.98,1.16,1.13,1.07,0.91,2.75,1.95,1.83,1.76,0.03,0.53,1.38,1.12,2.15,2.79,1.79,1.05,1.03,2.62,1.24,3.5,2.76,3.94,2.22,0.51,1.2,0.43,,,,
June,,,,,,,2.32,1.9,2.69,3.11,2.23,2.23,2.87,0.25,2.77,0.37,2.62,1.9,0.92,1.2,2.68,0.27,1.52,0.52,2.2,0.13,3.09,3.37,2.33,0.83,0.82,1.38,0.7,1.85,0.97,2.68,2.85,,,,
July,,,,,,,0.96,0.57,3.16,3.19,2.61,0.48,1.25,1.46,2,3,1.55,5.29,6.02,2.57,3.34,0.07,3.11,2.46,3.36,3.44,1.82,2.23,2.57,1.77,1.61,3.82,2.5,1.32,2.08,1.25,3.68,,,,
August,,,,,,,1.23,2.17,3.37,1.74,2.44,2.32,4.57,2.17,1.02,2.48,3.22,4.35,1.08,2.4,1.52,0.63,2.56,2.47,2.81,2.47,1.89,3.76,2.42,2.08,2.94,5.87,1.16,0.47,1.92,2.13,0.47,,,,
September,,,,,,,1.88,0.53,1.59,2.53,1,1.05,2.44,1.6,0.73,2,1.04,2.37,4.2,0.95,2.98,1.93,1.76,1.16,2.44,2.61,1.56,4.32,0.69,0.11,3.71,1.56,1.81,2.71,1.19,2.89,2.82,,,,
October,,,,,,,3.13,2.7,2.31,3.77,2.39,2.99,1.91,3.8,1.12,2.01,2.83,2.61,1.55,0.68,0.83,0.69,0.95,5.11,2.92,2.16,2.49,0.96,3.65,2.95,1.09,0.61,5.34,1.48,1.39,3.27,2.11,,,,
November,,,,,,,3.64,2.05,0.86,0.66,2.68,3.21,1.87,2.19,3.05,2.13,4.37,1.52,1.97,0.94,0.81,1.95,1.12,1.48,3.09,1.74,4.51,2.21,1.66,4.77,3.83,2.52,0.78,0.78,2.07,3.66,2.94,,,,
December,,,,,,,1.58,2.38,1.79,2.17,2.89,3.98,2.34,0.94,6.23,4.53,2.13,1.24,2.04,3.29,1.5,1.08,2.88,1.89,2.88,2.28,0.36,2.97,2.59,4.03,1.4,0.57,0.41,0.42,4.4,2.85,1.82,,,,
Total,,,,,,,22.26,20.05,24.49,24.24,25.65,22.7,25.27,21.46,25.13,27.92,28.53,26.41,26.76,21.67,20.6,11.58,22.22,24.94,29.02,24.11,25.48,29.59,25.82,20.02,24.39,25.48,22.51,16.7,19.93,26.36,24.16,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birdhurst 105 Aukland Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Gauge read in winter 9am in summer 10am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932 July Gauge found to be leaking Repaired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938 Dec 16 Record terminated as site has become unsuitable owing to growth of trees and shrubs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Observer may resume later if she moves to more suitable site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual average rejected from London Survey as 2in low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
