DALCHRUIN,,,,,,,,,,,,
Grid ref,NN716168,Long,-4.077981,Lat,56.326126,,,,,,,
Station no,5537/8,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,7.93,,
February,,,,,,,,,,9.27,,
March,,,,,,,,,,4.76,,
April,,,,,,,,,6.18,7.56,,
May,,,,,,,,,1.83,5.21,,
June,,,,,,,,,3.13,3.52,,
July,,,,,,,,,6.91,5.81,,
August,,,,,,,,,3.06,6.80,,
September,,,,,,,,,1.29,5.77,,
October,,,,,,,,,6.96,9.13,,
November,,,,,,,,,9.66,9.63,,
December,,,,,,,,,13.75,9.06,,
Total,,,,,,,,,,84.45,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.77,84.45,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
