"WEARDALE WATER WORKS WASKERLEY 2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1190,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.40,4.44,2.16,0.87,1.96,1.83,2.06,,,,,
February,2.29,0.40,1.82,3.81,0.54,4.22,3.28,,,,,
March,2.67,1.53,0.89,1.95,1.17,3.15,0.97,,,,,
April,3.92,1.29,2.97,1.91,1.12,3.09,1.67,,,,,
May,3.81,1.69,1.18,2.36,5.58,5.38,1.71,,,,,
June,0.97,0.38,0.94,0.90,2.35,0.40,5.44,,,,,
July,5.19,1.10,5.65,2.27,4.28,1.93,3.74,,,,,
August,1.97,6.82,3.34,5.00,2.20,3.49,2.77,,,,,
September,1.64,1.04,4.85,3.32,4.50,3.63,4.55,,,,,
October,2.28,2.15,2.96,2.87,3.44,3.24,2.81,,,,,
November,1.85,1.50,0.93,3.66,2.11,2.01,5.26,,,,,
December,3.48,3.26,4.83,1.37,4.26,3.24,0.92,,,,,
Total,32.47,25.60,32.52,30.29,33.51,35.61,35.18,,,,,
Calc annual,32.47,25.60,32.52,30.29,33.51,35.61,35.18,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
