"GIRVAN, GLENDOUNE GARDENS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NX191966,Long,-4.846139,Lat,55.230362,Elevation,100,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,,4.61,5.49,2.35,4.81,5.98,4.67,2.8,4.15,2.18,4.64,3.47,2.02,3.11,5.38,5.02,3.39,5.09,4.34,2.83,4.32,3.55,5.98,6.93,5.62,3.9,5.6,4.09,6.08,6.62,8.83,2.22,6.57,5.94,5.49,5.63,6,2.78,4.56,6.46,6.4,2.88,2.6,0.91,6.18,6.19,4.81,3.58,,,,,
February,,,,,,,,,,2.31,3.18,2.47,1.35,3.79,3.48,3.05,2.48,2.57,3.07,2.9,7.88,4.53,3.61,2.2,5.69,7.06,4.17,1.58,5.37,0.74,4.83,0.89,4.3,6.45,1.05,5.68,3.85,1.82,3.06,2.26,0.44,4.58,0.06,3.25,0.62,4.94,1.51,5.25,2.02,3.82,1.59,3.72,1.53,3.88,1.81,4.67,,,,,
March,,,,,,,,,,2.75,0.43,2.05,3.78,5.78,2.11,2.54,2.45,3.68,4.78,3.66,1.99,1.08,4.21,4.36,5.24,1.7,1,2.01,1.83,4.13,4.63,6.55,1.65,1.79,0.99,1.56,2.31,4.43,5.06,1.22,2.43,1.19,2.96,3.27,2.43,1.68,2.33,1.85,1.81,4.35,6.35,2.74,2.65,2.19,0.51,2.6,,,,,
April,,,,,,,,,,4.12,2.55,3.76,1.95,1.81,2.85,4.05,2.1,3.3,1.7,3.32,3.18,4.14,1.29,3.57,2.55,2.86,3.38,2.48,1.09,1.84,1.85,1.6,2.99,2.6,2.86,4.21,2.2,2.79,1.95,1.72,2.07,1.81,3.45,1.53,2.89,2.24,0.74,2.55,0.43,1.89,1.79,2.18,2.27,3.17,3,1.31,,,,,
May,,,,,,,,,,3.16,3.58,1.85,2.71,4.2,2.94,1.25,4.97,3.81,2.21,1.88,2.27,2.15,1.67,3.63,2.61,1.26,3.8,3.66,2.83,0.86,3.9,2.7,3.04,2.22,3.6,6.66,3.3,3.63,1.2,3.85,1.46,2.26,3.16,2.78,4.62,0.95,3.3,1.06,2.64,1.08,1.48,3.45,2.55,3.15,2.61,2.96,,,,,
June,,,,,,,,,,2.1,1.38,3.35,1.58,2.82,2.66,1.88,2.15,4.45,2.87,2.2,2.99,3.19,5.35,3.32,0.62,1.34,2.27,3.05,1.69,4.6,2.32,0.95,4.14,1.72,2.35,0.54,2.19,2.83,4.3,3.2,2.71,4.81,2.02,2.02,2.17,2.89,2.01,2.94,4.52,2.18,1.38,1.01,1.82,3.49,3.34,3.69,,,,,
July,,,,,,,,,,3.84,2.93,0.92,2.8,3.97,2.98,2.42,2.76,2.34,4.45,6.45,4.79,2.52,2.31,0.72,2.86,4.05,4.58,2.25,2.86,0.98,3.54,4.43,2.65,4.19,3,2.4,4.2,3.4,2.78,2.97,3.04,3.4,5.23,3.71,2.08,1.57,5.89,4.26,4.73,3.29,5.23,3.59,3.93,1.58,2.27,3.56,,,,,
August,,,,,,,,,,1.5,4.89,5.66,2.83,5.49,6.18,5.12,3.37,4.07,3.26,2.8,4.87,2.21,3.36,1.72,5.14,2.21,2.55,4.67,4.58,3.16,4.66,4.6,3.11,6.76,3.76,2.13,3.35,3.24,3.91,5.6,5.94,2.36,1.49,3.57,7.37,1.25,3.7,3.08,2.07,2.87,2.51,5.16,4.97,4.58,3.81,2.16,,,,,
September,,,,,,,,,,4.1,3.53,4.11,4.47,3.41,4.38,2.65,1.6,1.39,5.66,2.07,1.66,2.45,2.02,2.97,1.98,1.43,1.6,2.56,5.92,5.2,2.82,2.35,2.43,6.16,6.47,2.78,3.79,6.7,3.27,1.35,4.6,1.47,5.62,1.03,5.73,3.92,4.05,2.36,3.22,2.58,5.47,2.31,5.68,2.92,5.53,4.74,,,,,
October,,,,,,,,,,3,5.81,5.35,2.02,8.42,2.53,3.58,8.3,7.39,1.58,7.81,2.48,4.48,4.48,2.77,1.88,2.84,5.9,9.98,7.37,1.43,4.92,4.62,2.1,6.11,2.84,4.89,5.45,4.44,7.22,5.75,8.2,3.67,6.88,3.22,5.56,8.57,4.31,3.54,5.45,2.18,5.04,4.76,6.26,6.95,5.09,3.9,,,,,
November,,,,,,,,,,5.02,4.71,4.63,3.87,3.5,4.65,4.75,3.73,4.62,4.29,1.52,3.99,4.99,3.94,6.59,4.31,2.48,4.39,6.41,5.53,3.91,3.53,3.73,4.33,6.8,3.63,1.96,4.63,5.21,7.38,6.63,4.59,10.39,4.84,1.99,1.17,5.54,4.4,0.64,4.53,6.96,5.97,4.01,0.89,3.1,5.81,0.42,,,,,
December,,,,,,,,,,3.89,5.25,5.4,4.15,4.82,3.3,3.48,4.98,4.32,5.6,5.14,4.94,9.55,5.96,3.92,7.71,6.34,6.36,3.15,5.43,9.21,4.2,6.43,3.35,6.32,5.06,4.1,2.31,1.3,4.86,11.05,5,4.88,8.34,2.23,8.07,3.41,4.77,3.06,3.09,2.51,6.05,1.81,7.29,2.91,6.31,4.08,,,,,
Total,,,,,,,,,,40.4,43.73,41.9,36.32,53.99,42.73,37.57,43.04,44.12,44.11,43.22,43.06,44.4,43.58,40.79,43.98,38.66,44.34,44.63,48.82,39.61,47.18,45.78,39.71,55.02,41.21,41,43.66,46.41,53.82,47.82,47.05,46.76,49.54,34.23,48.71,39.74,41.57,37.05,40.91,36.59,45.46,35.65,46.02,44.11,44.9,37.67,,,,,
