BOTLEY-FAIRTHORNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU520122,Long,-1.26131,Lat,50.90721,Elevation,70,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR8490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,1.07,2.85,0.64,3.42,3.42,,,,,,,,,,,,,,,4.43,1.5,1.5,4.32,5.65,4.1,3.89,5.29,1.83,,,,,,,
February,,,,,,,0.37,3.82,2.03,2.86,4.74,,,,,,,,,,,,,,,5.74,5.31,1.37,1.81,3.23,0.63,0.38,3.46,5.67,,,,,,,
March,,,,,,,3.28,5.03,0.76,0.71,1.15,,,,,,,,,,,,,,,1.15,3.82,3.5,1.1,5.71,2.4,1.16,2.66,1.75,,,,,,,
April,,,,,,,0.53,2.43,1.35,3,1.52,,,,,,,,,,,,,,,1.45,1.04,2.7,2.32,2.56,3.79,1.18,3.69,3.16,,,,,,,
May,,,,,,,0.32,1.68,3.4,0.99,1.69,,,,,,,,,,,,,,,3.89,1.5,2.45,1.65,0.57,1.8,1.49,1.03,2.01,,,,,,,
June,,,,,,,1.81,2.02,1.55,2.03,2.49,,,,,,,,,,,,,,,1.73,2.22,3.65,1.04,0.76,2.37,0.1,1.74,0.41,,,,,,,
July,,,,,,,0.7,0.81,0.68,1.48,1.26,,,,,,,,,,,,,,,4.88,1.18,3.31,5.05,1.25,5.47,0.24,4.29,0.86,,,,,,,
August,,,,,,,2.22,4.01,1.41,0.97,2.81,,,,,,,,,,,,,,,2.57,2.81,6.02,2.87,3.29,1.6,2.65,3.04,2.41,,,,,,,
September,,,,,,,7.73,2.63,1.42,2.31,1.06,,,,,,,,,,,,,,,4.25,2.63,1.84,6.77,1.82,1.98,0.82,1.9,1.9,,,,,,,
October,,,,,,,2.83,0.71,4.41,1.93,2.32,,,,,,,,,,,,,,,4.6,5.91,5.26,1.77,0.79,3.21,0.74,1.34,6.31,,,,,,,
November,,,,,,,0.87,1.41,4.04,5.3,3.02,,,,,,,,,,,,,,,3.45,4.59,1.13,2.62,2.79,2.46,2.2,2.35,1.9,,,,,,,
December,,,,,,,4.16,4.08,3.46,1.81,4.13,,,,,,,,,,,,,,,8.3,4.57,1.44,2.85,6.8,3.18,2.05,5.02,3.52,,,,,,,
Total,,,,,,,25.89,31.48,25.15,26.81,29.61,,,,,,,,,,,,,,,46.44,37.08,34.17,34.17,35.22,32.99,16.9,35.81,31.73,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
House originally called Fairthorn but later changed to Fairthorne Manor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
