"NEWBURY WESTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1620,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.46,1.01,3.84,,,,,,,,,
February,3.36,1.89,2.39,,,,,,,,,
March,1.10,1.96,4.33,,,,,,,,,
April,2.19,1.15,,,,,,,,,,
May,1.86,1.18,,,,,,,,,,
June,4.85,1.60,,,,,,,,,,
July,1.93,0.02,,,,,,,,,,
August,2.34,0.73,,,,,,,,,,
September,0.32,0.88,,,,,,,,,,
October,4.12,2.32,,,,,,,,,,
November,3.84,3.39,,,,,,,,,,
December,5.02,6.59,,,,,,,,,,
Total,33.39,22.72,,,,,,,,,,
Calc annual,33.39,22.72,10.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
