LONG NEWTON RESERVOIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ362164,Long,-1.441985,Lat,54.541575,Elevation,184,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,3.36,2.26,2.8,1.57,1.74,1.9,1.15,1.95,2.85,2.39,1.84,3.72,2.1,3.07,1.89,3.38,1.4,4.03,1.47,1.62,5.86,0.79,1.34,1.7,1.93,0.63,2.02,1.84,3,1.82,1.48,2.15,4.75
February,,,,,,,,,1.28,0.72,1.27,1.07,1.02,3.02,0.37,2.51,2.95,2.81,1.21,0.85,1.83,6.21,1.9,0.49,1.98,1.66,0.6,1.85,1,0.54,2.93,2.05,0.37,2.22,1.75,1.55,2.07,1.78,3.37,0.77,2.21
March,,,,,,,,,2.11,0.14,2.74,1.12,2.21,1.63,1.7,0.8,1.82,2.84,0.18,2.26,2.25,2.09,0.93,0.38,1.28,0.34,1.1,3.91,1.32,0.93,0.65,3.2,1.18,0.1,1.5,1.39,0.55,0.85,1.52,0.54,2.02
April,,,,,,,,,0.8,1,2.46,2.76,1.2,1.22,2.97,3.18,1.24,2.1,0.05,1.44,1.84,0.76,0.7,1.12,1.95,0.87,1.8,3.27,1.06,1.73,1.74,1.53,1.88,2.14,0.31,0.96,0.75,0.26,1.39,1.54,0.62
May,,,,,,,,,1.27,1.6,1.32,2.81,3.99,2.06,1.22,0.85,1.74,2.79,3.24,1.4,1.23,1.2,1.94,2.08,1.1,2.7,2.35,2.19,1.62,0.77,1.12,3.09,1.39,1.74,2.83,1.95,0.37,1.97,2.74,0.64,1.24
June,,,,,,,,,5.67,1.73,1.41,3.36,1.19,1.58,2.08,2.59,3.67,1.25,2.11,2.32,0.51,1.08,0.77,1.75,2.46,1.94,2.72,2.55,4.45,0.78,1.27,0.86,1.02,2.32,2.36,2.5,3,2.5,2.57,1.97,0.39
July,,,,,,,,,1.29,2.04,5.06,4.97,4.94,2.32,1.5,0.63,3.45,0.95,2.2,3.26,6.64,0.63,4.03,1.54,2.26,1.2,4.51,2.35,1.31,1.41,2.82,3.02,1.37,3.18,2.42,0.97,3.34,3.67,2.77,1.27,4.96
August,,,,,,,,,3.6,2.65,4.17,3.4,2.23,0.35,2.58,1.92,1.88,1.09,2.28,2.13,1.04,2.42,2.11,3.14,1.89,3.17,3,0.31,3.4,3.03,4.68,6.03,2.27,3.4,4.67,0.59,6.58,2.75,3.98,0.23,2.62
September,,,,,,,,,0.51,1.17,2.78,3.46,2.51,1.21,1.73,4.77,4.24,1.56,1.51,1.15,1.22,0.39,2.8,3.61,3.74,1.9,4,2.25,1.51,0.86,2.88,0.82,3.99,1.54,1.83,1.24,2.45,3.28,1.79,1.06,2.52
October,,,,,,,,,2.94,2.32,1.93,1,3.22,3.76,2.49,3.81,1.42,1.74,3.38,4.6,2.96,3.43,1.91,1.79,2.74,3.15,2.54,0.71,1.43,2.46,1.19,1.36,2.44,1.74,4.03,1.71,1.32,1.86,1.23,0.91,5.69
November,,,,,,,,,2.59,2.78,2.72,2.27,1.15,2.93,1.96,4.1,2.41,1.98,2.49,2.78,3.29,2.42,1.01,2.23,4.17,0.91,4.8,1.67,1.38,3.17,5.56,4.94,2.89,1.39,4.24,2.34,0.77,1.48,0.84,3.52,3
December,,,,,,,,,1.16,2.92,2.15,1.03,0.96,1.61,3.79,1.63,1.59,3.96,3.66,0.87,2.09,0.23,2.53,1.52,1.29,1.16,2.43,1.46,1.5,2.24,3.07,3.36,1.75,0.79,1.55,2.53,2.04,1.58,2.88,2.36,2.6
Total,,,,,,,,,26.58,21.33,30.81,28.82,26.36,23.59,23.54,28.74,29.26,25.46,24.15,26.78,27,23.93,22.52,23.03,26.26,23.03,31.32,24.14,25.84,18.71,29.25,31.96,22.48,21.19,29.51,19.57,26.24,23.8,26.56,16.96,32.62
