CALLANDER LENY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,4.50,1.00,8.30,8.00,10.00,5.60,10.00,6.70,5.40,4.30,,
February,6.50,4.30,7.40,5.50,7.20,9.00,5.00,5.10,0.30,3.80,,
March,3.40,6.50,8.20,1.30,5.30,5.00,6.00,2.60,4.50,1.80,,
April,3.50,1.00,2.70,3.30,1.30,2.00,2.50,2.50,2.50,3.90,,
May,2.00,3.20,3.20,3.90,5.30,2.60,3.00,0.50,4.50,3.80,,
June,2.50,4.80,5.80,2.50,1.40,1.20,1.00,1.50,3.60,0.30,,
July,3.20,5.80,9.00,4.30,5.30,2.20,3.90,4.00,6.40,1.70,,
August,1.90,4.40,4.00,7.00,4.90,4.10,3.00,4.50,3.60,7.50,,
September,3.10,3.00,6.50,3.20,4.70,10.20,8.50,3.50,0.60,0.90,,
October,0.60,4.70,5.70,6.90,7.60,6.00,5.70,2.30,4.20,5.60,,
November,8.40,9.00,9.60,9.70,7.70,3.40,5.60,6.30,11.00,2.50,,
December,2.50,5.40,7.40,6.30,10.00,4.40,5.60,4.60,6.00,5.60,,
Total,42.10,53.10,77.80,61.90,70.70,55.70,59.80,44.10,52.60,41.70,,
Calc annual,42.10,53.10,77.80,61.90,70.70,55.70,59.80,44.10,52.60,41.70,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,,
