"ELTERWATER HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2782,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,15.41,,,,,,,,,,,
February,12.29,,,,,,,,,,,
March,12.32,,,,,,,,,,,
April,8.47,,,,,,,,,,,
May,9.07,,,,,,,,,,,
June,3.43,,,,,,,,,,,
July,8.65,,,,,,,,,,,
August,5.57,,,,,,,,,,,
September,5.39,,,,,,,,,,,
October,3.79,,,,,,,,,,,
November,,,,,,,,,,,,
December,,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,84.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
