HORSHAM (RUSHAMS ROAD),,,,,,,,,,,,
Grid ref,TQ109312,Long,-0.418561,Lat,51.069427,,,,,,,
Station no,469/4,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,3.80,2.71,1.24,1.58,,,2.43,3.24,2.79,,,
February,6.54,0.89,1.40,2.53,,,4.79,2.53,0.10,,,
March,3.44,3.11,0.40,3.45,,,1.66,2.16,2.50,,,
April,2.39,1.94,2.22,0.35,,,0.10,1.12,2.86,,,
May,2.28,3.00,1.96,2.17,,,1.06,2.88,0.67,,,
June,1.94,1.21,1.64,3.80,,,1.19,4.29,1.15,,,
July,1.74,1.15,3.20,2.98,,,5.66,1.55,1.29,,,
August,4.99,2.51,1.61,3.02,,,1.77,4.07,2.06,,,
September,2.99,3.14,4.02,2.40,,,3.06,4.31,0.08,,,
October,1.29,3.47,3.89,2.76,,,1.64,3.98,3.64,,,
November,6.55,3.88,1.75,-999.00,,,2.68,2.35,3.75,,,
December,4.06,2.57,0.78,2.68,,,2.78,4.29,7.31,,,
Total,42.01,29.58,24.11,34.52,,,28.82,36.77,28.20,,,
Calc annual,42.01,29.58,24.11,27.72,0.00,0.00,28.82,36.77,28.20,0.00,,
Difference,0.00,0.00,0.00,6.80,NaN,NaN,0.00,0.00,0.00,NaN,,
