HORSHAM (RUSHAMS ROAD),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,469/4,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,2.72,2.87,5.65,1.06,1.11,,
February,,,,,,3.15,2.00,1.96,1.72,5.67,,
March,,,,,,1.10,6.19,0.96,1.27,1.64,,
April,,,,,,2.30,1.90,2.25,1.72,2.77,,
May,,,,,,2.69,1.54,2.58,1.81,1.39,,
June,,,,,,3.30,2.93,2.80,0.91,1.51,,
July,,,,,,2.44,1.18,1.22,0.36,3.18,,
August,,,,,,5.67,0.74,3.87,1.36,2.57,,
September,,,,,,4.32,1.42,2.01,1.53,3.03,,
October,,,,,,0.93,0.52,2.28,8.63,0.47,,
November,,,,,,6.33,1.58,1.65,3.84,6.56,,
December,,,,,,3.76,2.31,4.82,1.63,2.19,,
Total,,,,,,38.71,25.18,32.05,25.84,32.09,,
Calc annual,0.00,0.00,0.00,0.00,0.00,38.71,25.18,32.05,25.84,32.09,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,,
