VICTORIA LODGE EDINBURGH WW NO 8A (MONTHLY GAUGE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT106229,Long,-3.416482,Lat,55.491688,Elevation,900,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5073/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,1.66,4.19,4.72,3.4,3.06,4.28,4.69,3.72,2.85,7.52,2.61,4.08,4.52,6.07,8.39,4.95,4.25,4.88,5.77,8.52,6.94,11.62,1.3,8.5,4.3,,,,,,,,,
February,,,,,,,,2.77,2.81,2.37,7.5,5.11,3.42,2.9,7.75,8.42,5.6,0.78,6.43,0.75,4.64,0.68,4.35,6.84,1.1,6.53,4.5,2,5.2,1.04,0.69,4.07,,,,,,,,,
March,,,,,,,2.72,3.83,6.08,4.62,5.11,2.53,5.15,6.15,5.56,1.49,3.04,2.39,1.15,3.61,6.7,6.98,2.86,2.04,0.51,2.2,3.08,4.28,7.68,0.63,2.47,0.93,,,,,,,,,
April,,,,,,,1.65,2.67,1.7,3.2,4.45,4.9,0.86,6.1,2.61,2.75,3.98,2.4,0.71,4.39,3.36,1.5,4.02,4.29,2.9,5.9,3.34,3.55,1.57,1.36,2.1,3.27,,,,,,,,,
May,,,,,,,5.42,4.37,3.01,2.8,2,4.28,1.16,4.42,2.46,1.36,4.21,2.5,2.95,1,5.98,2.38,2.84,3.56,4.36,6.84,4.25,2.63,1.65,4.16,2.08,3.38,,,,,,,,,
June,,,,,,,2.05,3.79,2.68,2.69,1.47,3.27,5.19,3.4,1.83,1.92,3,2.61,1.72,2.68,1.78,0.76,2.38,1.58,1.77,0.47,5.27,4.68,4.78,2.23,3,6.32,,,,,,,,,
July,,,,,,,2.62,3.35,2.06,5.38,5.08,1.44,2.98,0.9,2.7,5.13,6.44,1.65,3.17,1.18,4.06,4.22,5.52,4.11,4.54,1.82,3.48,3.72,3.21,3.55,3.83,4.41,,,,,,,,,
August,,,,,,,6.53,5.26,4.38,2.65,6.19,2.28,4.43,1.79,3,2.72,4.82,7.24,2.68,3.1,5.13,6.1,3.08,7.58,4.2,4.4,4.1,6.33,7.66,6.1,7.58,3.4,,,,,,,,,
September,,,,,,,1.01,0.93,4.82,2.74,1.05,1.8,2.93,2.3,1.95,1.46,2.57,3.92,6.53,3.34,2.3,1.88,2.72,6.25,4.81,3.77,4.61,6.6,3.31,0.85,3.73,1.03,,,,,,,,,
October,,,,,,,6.2,8.85,1.52,8.54,3.78,3.88,4.12,4.02,2,2.11,7.44,6.52,6.5,2.88,2.6,4.09,3.75,6.78,3.54,5.17,5.02,6.7,8.95,6.13,8.1,3.95,,,,,,,,,
November,,,,,,,4.6,3.27,3.25,1.94,2.84,7.47,3.6,4.7,6.65,2.33,6.91,5.35,5.13,4.56,3.2,2.13,2.92,4.57,2.96,2.6,8.1,5.65,5.61,7.79,6.03,8.21,,,,,,,,,
December,,,,,,,2.82,4.58,2.03,4.78,6.28,9.79,8.13,4.15,9.96,8.2,4.2,2.1,3.65,8.79,6.05,6.65,5.29,4.02,9.5,5.12,1.83,2.74,3.96,13.54,4.66,5.3,,,,,,,,,
Total,,,,,,,,45.33,38.53,46.43,49.15,49.81,46.25,45.52,50.19,40.74,59.73,40.07,44.7,40.8,51.87,45.76,44.68,55.87,45.07,50.59,56.1,55.82,65.2,48.68,52.77,48.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_27_pt1-page-118.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_25_pt1-page-193.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_29_pt1-page-137.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_24_pt1-page-018.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
