"EDINBURGH WATERWORKS (VICTORIA LODGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5073,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.57,8.78,5.21,4.37,4.99,5.97,8.52,7.10,12.13,1.33,8.63,
February,5.02,0.73,4.48,7.25,1.17,6.95,4.55,2.03,5.58,1.04,0.67,
March,7.19,7.32,2.97,2.09,0.51,2.24,3.27,4.27,7.92,0.65,2.62,
April,3.51,1.55,4.12,4.37,2.99,6.01,3.38,3.62,1.58,1.36,2.14,
May,6.19,2.49,2.91,3.64,4.39,6.58,4.19,2.67,1.65,4.16,2.13,
June,1.80,0.77,2.32,1.49,1.76,0.47,5.22,4.66,4.85,2.30,3.07,
July,4.17,4.29,5.68,4.11,4.66,1.79,3.48,3.76,3.29,3.55,3.90,
August,5.17,6.25,3.16,7.67,4.24,4.56,4.14,6.50,7.72,6.17,7.71,
September,2.34,1.90,2.80,6.35,4.92,3.76,4.59,6.71,3.45,0.86,3.78,
October,2.65,4.13,4.00,6.92,3.57,5.23,5.06,6.75,9.06,6.12,8.20,
November,3.07,2.21,3.07,4.71,3.08,2.58,8.36,5.77,5.72,7.81,6.04,
December,6.32,7.04,5.32,4.27,9.89,5.22,1.87,2.81,4.04,13.55,4.69,
Total,54.00,47.46,46.04,57.24,46.17,51.36,56.63,56.65,66.99,48.90,53.58,
Calc annual,54.00,47.46,46.04,57.24,46.17,51.36,56.63,56.65,66.99,48.90,53.58,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,
