"THIRSK STONEYBROUGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3429,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.28,2.47,3.29,1.48,1.84,1.82,2.55,2.47,3.91,2.55,3.71,
February,0.84,0.14,2.09,4.46,1.20,3.24,1.37,1.26,1.29,0.92,0.91,
March,2.24,0.88,1.26,1.42,1.29,1.36,0.63,2.25,2.47,0.18,2.10,
April,3.17,0.98,2.36,1.59,1.95,2.74,0.82,1.47,0.78,1.07,2.96,
May,2.38,1.76,0.80,2.09,4.64,3.49,1.87,1.36,1.18,1.56,1.13,
June,1.23,0.34,1.83,0.75,1.97,0.06,4.06,2.91,4.02,1.66,1.61,
July,4.55,1.23,4.22,3.05,2.83,1.75,1.61,5.42,0.46,2.33,5.42,
August,1.81,3.99,3.37,3.65,2.73,2.36,3.48,7.59,4.89,2.44,2.72,
September,1.17,1.34,2.37,2.84,2.42,2.65,1.51,5.15,0.47,0.87,3.61,
October,2.73,1.24,1.17,2.63,3.85,2.58,2.49,2.32,3.51,2.68,2.30,
November,1.08,2.07,1.46,3.30,1.58,1.97,4.38,2.07,2.36,3.44,3.22,
December,3.51,2.09,3.11,3.14,3.01,2.33,0.76,1.84,1.33,4.45,2.72,
Total,27.99,18.53,27.33,30.40,29.31,26.35,25.53,36.11,26.67,24.15,32.41,
Calc annual,27.99,18.53,27.33,30.40,29.31,26.35,25.53,36.11,26.67,24.15,32.41,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
