PONTYPRIDD-TREFOREST-CENTRAL-SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST0780289394,Long,-3.3324344,Lat,51.59582,Elevation,360,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4075/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,12.64,4.51,8.33,1.31,7.74,8.28,10.13,9.11,,5.1,7.29,11.96,9.09,6.87,9.69,5.21,16.3,2.9,2.18,9.28,7.03,1.84,4.22,4.72,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,0.11,6.25,0.8,7.79,2.76,9.08,3.37,5.27,,5.9,0.43,4.38,1.58,9.17,8.54,1.92,4.92,3.81,11.71,5.93,1.35,3.3,6.38,2.61,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,3.41,5.56,4.51,1.94,4.54,3.76,1.21,2.35,,4.44,4.74,1.46,0.72,3.63,2.35,10.99,3.84,2.11,4.67,6.65,5.21,3.9,5.7,2.84,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,5.91,2.68,3.4,7.41,3.41,4.77,,6.26,2.9,1.83,2.95,1.99,4.97,3.86,2.13,5.55,3.38,5.66,4.45,6,4.92,4.95,2.12,2.68,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,6.91,2.17,2.67,1.51,1.69,2.65,5.07,1.28,2.28,3.77,7.88,5.76,4.82,5.13,5.36,2.02,3.6,6.85,2.28,3.01,4.72,3.79,3.11,6.01,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,2.67,3.49,2.5,6.88,5.49,1.94,3.78,3.85,0.71,1.95,0.29,5.17,3.71,5.62,7.55,2.4,6.39,1.11,2.36,1.65,4.26,4.2,6.67,9.9,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,5.85,5.15,2.81,1.05,12.09,4.12,5.01,14.85,6.77,4.27,4.53,5.67,4.19,4.26,3.88,4.13,4.56,1.2,8.13,2.12,4.21,9.32,5.72,0.81,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,2.05,2.29,6.01,2.99,2.06,1.42,5.74,4.74,0.56,8.75,6.73,7.98,4.79,4.12,11.23,0.75,7.11,3.35,12.7,11.13,7.93,7.37,6.1,1.6,7.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,8.09,2.26,5.83,11.26,4.21,2.34,2.4,0.99,2.43,1.23,5.74,6.39,7.76,4.66,10.87,3.15,5.36,3.25,10.92,7.86,5.27,7.79,9.55,1.98,6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,10.26,8.5,5.94,8.49,3.54,2.5,12.38,4.49,9.23,7.82,6.85,4.77,8.17,8.43,1.25,2.71,7.83,12.22,2.73,1.99,5.6,4.27,14.55,3.42,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
