"FALSTONE RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3579,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.03,8.41,3.66,3.03,3.58,4.46,5.08,4.07,9.55,1.58,5.56,
February,4.12,0.30,3.77,4.36,0.86,6.21,4.04,1.74,3.89,1.02,1.10,
March,3.53,5.08,3.82,1.52,1.07,2.51,2.47,3.29,4.60,0.25,2.44,
April,2.71,0.69,2.52,2.62,2.10,4.36,2.35,2.58,0.75,1.49,1.95,
May,5.67,2.00,1.51,2.13,4.68,5.61,2.82,2.22,1.80,1.95,1.40,
June,1.38,0.74,1.88,1.02,1.28,0.13,3.35,3.54,6.26,1.93,2.25,
July,3.48,2.97,3.60,3.07,5.83,1.20,4.32,3.68,2.09,4.41,5.25,
August,2.06,5.81,2.66,6.61,3.74,3.16,5.40,5.33,4.25,4.65,5.36,
September,1.42,2.18,3.82,3.28,3.96,3.38,5.05,5.90,1.83,0.93,2.97,
October,1.93,3.50,1.34,4.95,4.00,3.35,4.18,4.17,4.78,4.35,4.18,
November,3.12,2.16,0.80,5.31,2.45,1.49,5.91,3.77,4.91,5.27,4.63,
December,5.58,10.75,4.52,2.71,6.33,5.07,0.56,2.29,4.37,7.54,3.43,
Total,40.03,44.59,33.90,40.61,39.88,40.93,45.53,42.58,49.08,35.37,40.52,
Calc annual,40.03,44.59,33.90,40.61,39.88,40.93,45.53,42.58,49.08,35.37,40.52,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,
