"PATESHILL RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5125/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,0.89,3.97,3.23,4.59,2.20,3.20,3.13,6.31,3.88,2.53,,
February,2.32,1.60,3.15,1.40,6.51,2.56,1.12,3.78,3.87,4.14,,
March,2.83,1.42,2.45,0.50,2.93,2.41,3.88,2.73,1.85,3.81,,
April,1.54,2.10,1.92,2.59,1.69,1.07,5.31,2.85,2.75,3.68,,
May,6.35,2.24,4.10,2.63,4.93,1.76,3.39,1.81,1.78,1.80,,
June,0.75,1.03,3.11,3.59,3.38,3.50,2.96,5.11,1.27,3.27,,
July,4.25,3.86,2.46,2.45,3.18,4.02,4.13,3.36,2.08,4.67,,
August,5.35,4.18,4.45,4.14,3.66,3.01,0.02,8.00,3.50,4.18,,
September,1.10,4.51,2.66,4.43,6.56,6.40,3.00,5.02,2.13,8.56,,
October,3.86,4.50,5.65,4.22,4.97,0.73,1.67,4.08,5.29,3.47,,
November,2.42,0.85,2.06,7.72,0.55,5.38,6.08,3.60,4.42,4.12,,
December,2.36,3.37,1.78,3.95,3.37,3.40,2.96,4.69,7.38,1.96,,
Total,34.02,33.63,37.02,42.21,43.93,37.44,37.65,51.34,40.20,46.19,,
Calc annual,34.02,33.63,37.02,42.21,43.93,37.44,37.65,51.34,40.20,46.19,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
