"LAMMERLOCH RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5102,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,2.30,4.83,0.93,2.58,
February,,,,,,,,0.95,1.66,0.64,1.80,
March,,,,,,,,2.90,2.90,0.26,2.31,
April,,,,,,,,1.14,1.23,0.89,2.36,
May,,,,,,,,1.77,1.54,2.14,1.22,
June,,,,,,,,2.05,4.42,2.75,1.35,
July,,,,,,,,2.34,1.33,2.24,4.95,
August,,,,,,,,6.17,6.31,5.39,6.73,
September,,,,,,,,7.82,2.21,0.30,4.43,
October,,,,,,,,3.18,4.32,3.18,4.44,
November,,,,,,,,3.56,3.63,4.04,3.13,
December,,,,,,,,3.22,2.19,5.64,3.10,
Total,,,,,,,,37.40,36.57,28.40,38.40,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.40,36.57,28.40,38.40,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,-0.00,
