WEST KILBRIDE (HUNTERSTON),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS192517,Long,-4.88044,Lat,55.724879,Elevation,40,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,9.81,2.22,5.06,4.27,6.31,3.88,4.47,2.86,4.39,5.31,6.46,5.67,3.3,0.89,7.13,5.51,3.93,3.27,5.49,6.06,7.93,4.61,3.42,5.5,5.1,2.33,4.41,,,,,,
February,,,,,,,,,4.22,2.94,0.18,3.73,0.04,3.48,0.28,5.17,2.06,5.68,2.37,5.4,2.07,3.61,2.19,4.19,1.36,5.74,2.53,0.38,3.98,4.27,3.86,2.69,1.41,1.76,5.9,,,,,,
March,,,,,,,,2.71,5.61,1.41,2.78,1.13,2.68,1.8,2.65,1.64,3.25,1.82,3,3.85,4.18,2.83,4.6,1.37,0.56,2.97,2.09,5.36,3.64,2.8,3.18,3.48,3.89,1.05,3.01,,,,,,
April,,,,,,,,2.5,1.72,1.56,2.2,1.79,3.68,1.85,3.7,3.41,1.53,2.26,0.3,2.52,2.6,1.66,2.32,3.16,2.76,2.35,1.86,5.49,2.88,4.77,3,2.32,2.01,2.38,1.56,,,,,,
May,,,,,,,,2.87,1.42,3.26,1.82,3.84,2.54,2.91,2.91,0.82,2.85,1.35,3.79,1.25,1.46,2.61,3.05,3.88,2.81,4.03,0.87,4.65,1.96,1.91,1.52,2.34,1.92,2.79,,,,,,,
June,,,,,,,,4.96,4.69,3.21,3.12,4.52,1.83,2.26,2.62,3.12,1.71,4.02,4.95,2.53,0.69,1.22,2.28,3.86,2.7,3.93,2.4,3.7,4.7,1.25,2.74,1.98,2.96,1.37,,,,,,,
July,,,,,,,,4.51,2.12,3.53,2.64,4.74,3.52,4.22,2.62,2.1,4.88,5.21,4.64,5.89,3.63,3.01,3.82,2.64,3.53,2.98,3.56,3.92,3.19,1.58,6.06,3.51,2.96,3.9,,,,,,,
August,,,,,,,,4.13,3.29,5.81,5.45,1.45,3.08,3.89,4,1.5,3.58,3.62,2.72,1.98,1.74,4.57,5.49,7.64,2.65,2.26,2.63,0.06,6.41,4.57,4.78,4.44,4.1,3.65,,,,,,,
September,,,,,,,,6.29,3.73,1.44,4.17,1.65,4.38,0.91,5.92,5.6,4.43,2.87,4.18,2.93,4.92,1.8,6.52,2.9,5.42,4.68,7.08,3.99,6.48,2.29,7.97,3.89,3.38,5.71,,,,,,,
October,,,,,,,,5.56,8.63,5.4,6.91,3.89,6.36,3.13,8.01,8.61,4.7,2.85,9.28,3.49,5.64,4.65,5.49,7.8,6.11,6.27,0.44,2.5,7.39,8.16,4.09,1.42,7.15,4.24,,,,,,,
November,,,,,,,,5.32,6.19,7.37,5.45,7.66,4.02,3.64,1.3,6.27,3.57,1.39,8.84,7.88,6.81,3.76,0.67,3.03,6.13,0.4,7.28,6,3.68,6.33,3.93,6.83,2.8,6.93,,,,,,,
December,,,,,,,,1.48,4.68,11.05,5.51,3.68,7.35,1.8,8.48,3.88,6.05,2.78,3.34,3.21,6.46,2.01,5.76,2.28,5.08,4.53,5.07,1.99,7.47,6.94,1.81,7.33,4.84,4.53,,,,,,,
Total,,,,,,,,,56.11,49.2,45.29,42.35,45.79,33.77,46.96,44.98,43,39.16,53.87,46.6,43.5,32.62,49.32,48.26,43.04,43.41,41.3,44.1,59.71,49.48,46.36,45.73,42.52,40.64,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927 JF+T Deleted estd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929 J corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954 - 1957 Est Deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,13485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hys Stn,648886,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
