ARDNADAM (HAFTON HOUSE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5432,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,18.65,3.86,11.77,
February,,,,,,,,,7.96,3.58,0.60,
March,,,,,,,,,7.16,2.19,5.49,
April,,,,,,,,,3.59,2.12,3.06,
May,,,,,,,,,2.27,6.79,4.91,
June,,,,,,,,,8.40,4.60,4.81,
July,,,,,,,,,5.39,7.63,5.03,
August,,,,,,,,,7.78,9.18,9.61,
September,,,,,,,,,6.22,2.63,5.96,
October,,,,,,,,,13.17,10.27,12.36,
November,,,,,,,,,13.96,10.60,8.28,
December,,,,,,,,,10.86,16.60,7.98,
Total,,,,,,,,,105.41,80.05,79.86,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.41,80.05,79.86,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,0.00,
