"STIRLING, TOUCH RESERVOIR NO. 1",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5357,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,6.87,3.68,4.71,5.98,4.40,3.29,9.59,2.10,5.99,4.73,,
February,5.36,7.81,5.22,4.14,6.55,8.89,5.80,0.96,7.72,1.26,,
March,3.60,2.06,6.56,7.78,6.74,2.73,2.37,2.90,1.96,4.00,,
April,5.68,3.50,1.76,4.36,3.89,3.88,3.42,1.53,1.19,1.41,,
May,2.43,2.74,2.09,4.25,2.45,1.95,5.60,3.65,2.53,1.18,,
June,2.12,2.70,6.00,4.80,0.81,1.98,3.33,3.15,1.00,2.65,,
July,5.26,3.00,2.53,1.25,3.77,3.52,4.60,1.71,3.38,1.16,,
August,10.45,4.12,5.44,2.25,3.99,3.86,4.05,6.32,3.60,3.16,,
September,1.23,2.30,2.68,3.27,2.35,2.29,1.15,2.75,7.31,3.47,,
October,2.33,4.93,5.62,3.56,1.80,5.30,8.69,7.73,7.35,0.98,,
November,4.23,7.71,5.55,7.70,7.28,3.38,7.20,6.51,5.50,5.92,,
December,4.69,7.82,12.67,4.26,10.31,7.26,6.10,2.89,5.67,8.79,,
Total,54.25,52.37,60.83,53.60,54.34,48.33,61.90,42.20,53.20,38.71,,
Calc annual,54.25,52.37,60.83,53.60,54.34,48.33,61.90,42.20,53.20,38.71,,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
