BRYNCROES (SCHOOL HOUSE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7123,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.87,4.86,5.13,,,,,,,,,
February,3.05,0.63,4.34,,,,,,,,,
March,7.49,4.05,3.94,,,,,,,,,
April,4.61,1.36,2.66,,,,,,,,,
May,4.13,2.36,1.63,,,,,,,,,
June,3.25,0.78,1.74,,,,,,,,,
July,7.40,4.49,4.18,,,,,,,,,
August,4.53,6.12,3.04,,,,,,,,,
September,3.79,1.39,5.14,,,,,,,,,
October,6.51,3.77,1.06,,,,,,,,,
November,2.46,3.51,2.82,,,,,,,,,
December,4.07,3.13,4.38,,,,,,,,,
Total,56.16,36.45,40.06,,,,,,,,,
Calc annual,56.16,36.45,40.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
