NORTHWICH-CRABTREE-GREEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ584711,Long,-2.6247113,Lat,53.235293,Elevation,163,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,5.33,1.84,4.44,2.73,2.76,1.54,2.15,1.76,5.05,3.23,4.07,5.75,2.43,2.05,2.87,4.64,3.95,3.23,3.1,1.8,6.44,2.68,0.79,2.24,3.4,1.1,2.25,2.86,4.85,1.71,3.75,3.37,4.94
February,,,,,,,,,2.59,1.11,0.43,2.83,0.31,2.63,0.24,2.42,1.99,5.36,1.03,2.41,1.99,3.45,1.42,2,1.61,2.15,4.65,0.7,1.75,1.41,4.82,2.2,1.7,1.3,2.48,2.46,0.65,2.64,4.99,0.31,2.31
March,,,,,,,,,1.83,0.75,3.04,0.69,1.59,2.07,2.07,1.89,1.51,1.6,0.99,2.42,2.53,3.04,1.44,1,0.81,0.82,0.87,4.57,0.84,2.6,1.47,5.2,1.92,1.21,2.73,2.01,1.49,2.91,1.67,1.39,1.46
April,,,,,,,,,1.29,0.84,2.43,2.68,3.25,0.97,2.1,2.68,1.73,3.56,0.31,1.82,2.36,1.51,1.46,1.57,1.39,1.52,1.06,2.52,1.79,2.67,3.04,2.12,2.19,2.97,0.87,1.74,2.97,0.48,0.61,3.24,1.45
May,,,,,,,,,1.14,1.79,1.79,3.19,4.95,1.57,1.7,1.39,0.88,2.49,2.11,1.94,1.09,2.36,3.34,2.28,1.9,3.96,1.62,2.58,1.38,3.12,0.86,3.26,2.11,2.41,1.92,2.83,1.38,1.49,2.36,2.22,2.12
June,,,,,,,,,5.38,1.56,0.99,5.7,0.26,2.35,1.54,4.01,3.72,0.99,3.11,2.72,1.37,1.34,0.28,3.1,2.09,3.15,3.33,1.69,4.01,0.99,2.14,1.35,2.28,2,4.35,3.92,2.34,1.31,4.6,2.52,2.31
July,,,,,,,,,2.09,2.11,5.51,2.58,3.88,1.75,1.46,1.09,3.94,2.5,3.27,6.01,5.95,1.77,4.04,3.86,3.53,1.99,3.39,2.27,2.67,2.08,2.59,2.52,2.02,3.04,4.9,0.51,5.01,5.03,4.13,2.25,3.47
August,,,,,,,,,2.87,4.38,3.37,9.17,1.87,0.63,3.24,1.58,1.9,3.06,3.63,1.8,0.93,3.92,2.8,4.76,2.76,2.67,5.79,0.33,4.25,2.32,3.43,3.74,1.4,3.35,3.49,0.06,10.46,4.22,2.39,0.66,5.1
September,,,,,,,,,1.55,1.93,3.57,3.94,2.75,0.82,1.75,4.82,5.16,1.34,0.9,0.76,3.03,1.23,2.55,3.44,3.71,1.13,3.7,1.98,1.65,0.58,5.01,2.14,3.17,3.22,3.97,2.79,2.29,8.15,5.24,0.19,3.82
October,,,,,,,,,3.47,5.09,4.61,1.35,5.97,3.86,3.35,4.2,2.06,2.3,4.26,2.77,3.88,3.79,3.44,2.71,4.61,4.55,1.25,0.6,2.05,3.17,2.64,1.15,3.64,1.6,5.72,2.13,2.52,3.61,3.14,2.43,4.75
November,,,,,,,,,4.59,5.59,3.84,5.39,2.39,1.56,3.63,4.68,3.09,1.77,4.34,4.11,6.84,2.97,0.66,3.32,5.41,0.41,4.61,3.41,2.16,5.04,4.12,7.54,2.27,2.72,5.7,1.63,1.86,1.9,1.91,3.5,4.78
December,,,,,,,,,2.09,5.3,3.53,1.65,1.45,0.54,4.96,3.89,3.68,3.83,3.33,1.92,3.17,1.26,5.48,1.59,2.42,2.95,3.49,2.38,3.13,4.02,3.72,4.8,3.3,1.32,4.07,3.74,3.17,3.04,3.47,5.03,2.81
Total,,,,,,,,,34.22,32.29,37.55,41.9,31.43,20.29,28.19,34.41,34.71,32.03,31.35,34.43,35.57,28.69,29.78,34.27,34.19,28.53,36.86,24.83,32.12,30.68,34.63,38.26,29.4,26.24,42.45,26.68,38.99,36.49,38.26,27.11,39.32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDAS src_id 11844 CRABTREE GREEN Start 1925 end 198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record. Stated altitude is 30 to 40 ft too low or gauge is 200m SE. Gauge may have moved in the 1950s because NGR is 0.5 miles from Crabtree Farm. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
