"PLYMOUTH (DRAKE'S RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1636,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.45,4.72,2.33,3.51,0.77,5.50,4.59,5.05,5.50,2.49,,
February,3.57,0.03,3.70,0.13,3.29,4.26,7.67,1.21,1.88,4.84,,
March,2.05,2.08,3.75,3.96,0.92,3.28,4.86,0.29,0.85,3.52,,
April,2.91,3.31,2.76,2.95,4.20,1.41,3.12,0.14,2.24,2.54,,
May,4.17,4.50,1.79,2.13,1.16,0.51,2.88,2.82,1.02,1.69,,
June,4.29,3.36,1.96,1.42,3.03,0.95,1.39,1.12,3.11,0.76,,
July,4.91,2.35,2.24,0.31,0.35,4.83,2.00,3.37,5.12,2.49,,
August,3.88,1.79,1.28,3.69,2.62,0.36,0.87,4.55,3.44,0.07,,
September,1.50,5.25,1.60,2.83,3.18,2.91,2.24,1.70,0.52,2.16,,
October,0.84,7.85,3.39,2.49,4.46,0.88,3.58,3.99,5.24,3.13,,
November,7.22,3.11,1.57,1.14,6.37,2.66,2.57,6.93,6.40,7.59,,
December,2.30,3.51,2.37,10.33,5.08,3.55,4.32,3.45,2.35,5.10,,
Total,41.09,41.86,28.74,34.89,35.43,31.10,40.09,34.62,37.67,36.38,,
Calc annual,41.09,41.86,28.74,34.89,35.43,31.10,40.09,34.62,37.67,36.38,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
