DAER (SWEETSHAWHEAD),,,,,,,,,,,,
Grid ref,NS984089,Long,-3.604382,Lat,55.363555,,,,,,,
Station no,5162/5/3,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,6.60,11.00,3.30,6.00,,,,,,,,
February,5.70,3.80,2.48,6.20,,,,,,,,
March,4.20,5.00,1.00,4.55,,,,,,,,
April,5.90,3.50,3.85,1.35,,,,,,,,
May,2.50,2.50,3.95,6.40,,,,,,,,
June,1.90,3.50,4.00,5.20,,,,,,,,
July,3.50,3.30,7.70,4.65,,,,,,,,
August,9.90,4.50,3.85,6.00,,,,,,,,
September,6.80,2.50,7.00,,,,,,,,,
October,0.90,7.08,6.20,,,,,,,,,
November,15.50,4.12,9.60,,,,,,,,,
December,11.56,5.70,6.65,,,,,,,,,
Total,74.96,56.50,59.58,,,,,,,,,
Calc annual,74.96,56.50,59.58,40.35,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
