ROYTON (PUBLIC PARK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD920079,Long,-2.122265,Lat,53.567647,Elevation,516,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,2.12,5.34,4.9,5.01,2.63,3.26,2.15,4.06,3.51,4.94,5.71,2.16,1.92,4.48,5.03,5.41,3.97,5.16,3.43,9.68,1.87,2.4,3.8,4,1.9,4.34,2.58,,,,,
February,,,,,,,,,,0.85,0.43,5.64,0.37,3.37,0.47,5.27,2.55,5.53,1.79,4.87,2.25,4.34,1.75,2.73,1.92,4.87,6.15,1.16,2.6,2.15,4.56,2.18,1.37,2.46,2.49,2.96,,,,,
March,,,,,,,,,,1.44,3.21,0.36,2.68,3.32,2.65,1.9,2.68,2.1,1.12,2.49,3.07,4.21,2.99,1.19,0.54,1.34,1.3,5.81,1.38,1.45,2.09,4.17,2.41,2.01,2.53,3.31,,,,,
April,,,,,,,,,,1.39,2.57,3.45,3.9,2.4,2.46,3.42,1.37,2.68,0.44,2.24,2.82,2.28,2.18,1.97,,2.47,1.51,3.26,1.67,3.16,2.51,2.28,3.49,2.85,0.77,2.2,,,,,
May,,,,,,,,,,3.3,2.15,2.9,4.89,2.21,2.76,1.06,0.85,2.75,4.58,2.08,1.52,2.49,4.4,2.33,,3.81,1.25,2.42,1.41,5.01,1.43,1.28,2.87,2.86,1.53,3.53,,,,,
June,,,,,,,,,,1.39,2.27,5.8,0.86,3.06,2.2,3.76,4.18,1.58,4.58,3.14,1.13,0.8,1.39,3.82,,6.1,3.9,2.85,4.89,0.75,1.99,0.64,2.14,2.73,4.14,3.96,,,,,
July,,,,,,,,,1.87,2.94,6.39,4.8,4.43,4.2,2.71,1.81,4.48,2.47,4.44,6.49,5.67,2.96,4.52,2.75,,1.63,5.27,3.51,2.44,1.82,3.13,3.58,3,5.83,6.16,1,,,,,
August,,,,,,,,,5.27,5.18,6.55,6.06,1.5,1.82,4.28,1.73,2.58,2.67,3.67,3.44,2.42,7.72,4.44,5.34,,2.81,5.56,0.63,4.55,3.73,5.32,5,3.71,5.57,9.21,1.8,,,,,
September,,,,,,,,,0.58,2.27,3.39,4.05,4.97,1.48,3.96,7.74,5.38,1.43,1.54,1.31,4.67,0.73,2.52,5.1,5.35,2.89,6.74,2.76,2.43,1.46,5.27,3.2,3.17,4.46,5.69,2.54,,,,,
October,,,,,,,,,4.52,5.67,5.6,2.53,7.3,4.87,4.71,8.4,4.83,1.95,9.22,2.32,4.27,5.41,6,3.19,4.43,5.88,0.9,1.1,2.43,3.92,2.69,1.53,4.12,3.28,6.5,1.97,,,,,
November,,,,,,,,,5.93,7.59,4.93,7.3,2.99,1.89,2.08,5.28,5.61,2.1,4.95,7.04,6.88,2.95,0.88,3.19,7.52,0.75,7.26,6.63,2.41,5.52,5.42,7.4,2.22,4.37,5.94,1.69,,,,,
December,,,,,,,,,2.47,6.4,3.02,2.13,2.02,0.71,5.77,3.47,3.81,2.77,5.01,3.73,4.59,2.5,3.97,2.41,3.74,2.49,3.65,3.33,3,6.48,3.07,6.01,4.01,1.51,6.67,4.98,,,,,
Total,,,,,,,,,,40.54,45.85,49.92,40.92,31.96,37.31,45.99,42.38,31.54,46.28,44.86,41.45,38.31,39.52,39.05,,39.01,48.65,36.89,38.89,37.32,39.88,41.07,36.51,39.83,55.97,32.52,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956 gauge moved so values for Oct-Dec not from this site and removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
