CHELTENHAM KEYNSHAM BANK,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6988,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,1.77,1.77,4.29,3.28,2.89,4.34,2.69,4.86,,,,
February,1.86,1.19,2.68,1.38,2.19,1.78,2.19,1.55,,,,
March,1.43,1.40,2.22,2.76,0.85,0.98,3.52,2.00,,,,
April,0.74,3.35,2.64,1.36,1.41,2.41,2.60,3.03,,,,
May,1.06,1.99,1.73,2.38,1.24,2.51,1.14,2.64,,,,
June,0.95,2.66,3.59,1.54,1.17,2.58,1.63,0.84,,,,
July,1.16,3.30,4.86,2.42,1.06,5.59,0.86,3.52,,,,
August,1.76,1.75,3.35,3.22,2.38,1.23,2.90,4.47,,,,
September,1.75,5.94,1.62,1.48,3.79,3.03,4.02,3.15,,,,
October,3.15,1.31,4.13,2.01,3.39,6.32,1.78,2.21,,,,
November,2.52,0.63,5.46,1.66,2.59,5.45,3.63,4.18,,,,
December,2.47,2.24,3.40,0.76,2.13,1.32,6.91,1.65,,,,
Total,20.62,27.53,39.97,24.25,25.09,37.54,33.87,34.10,,,,
Calc annual,20.62,27.53,39.97,24.25,25.09,37.54,33.87,34.10,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,,
