"NUNEATON, ASTLEY VICARAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP312890,Long,-1.541848,Lat,52.498018,Elevation,440,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,2.31,3.59,2.5,2.2,3.02,1.28,1.87,1.7,2.1,2.03,4.28,1.2,2.78,1.33,1.24,1.47,2.05,0.79,2.42,3.84,2.65,5.01,2.68,3.28,3.23,4.07,2.8,1.94,1.6,2.14,4.68,1.4,0.38,2.97,2.39,0.95,0.64,1.92,,,,,
February,,,,,,,,1.18,1.1,2.6,1.11,0.16,2.25,3.9,0.76,1.9,2.16,1.83,2.21,0.37,0.72,2.78,0.29,2.94,0.45,2.21,1.92,3.63,0.62,1.29,2.86,2.83,0.71,0.93,1.24,1.98,2.16,1.32,1.42,0.8,4.62,3.17,0.7,1.54,2.65,2,,,,,
March,,,,,,,,1.6,1.17,3.55,2.78,1.2,1.71,1.4,0.71,0.82,0.55,1.98,1.91,0.12,2.66,0.1,1.16,2.51,1.53,0.54,1.86,2.65,0.26,1.77,1.66,2.54,1.53,1.1,0.17,0.56,0.92,6.07,1.11,1.68,1.18,4.02,3.01,1.24,2.02,,,,,,
April,,,,,,,,1.43,2.39,1.69,4.42,1.79,2.43,1.74,3.1,2.18,1.71,1.23,1.39,1.14,2.38,3.8,3.04,0.79,2.02,3.82,2.17,2.95,0.09,1.94,2.35,1.15,1.37,0.69,1.85,0.39,2.42,2.11,1.3,2.38,2.49,2.12,3.05,2.16,1.09,,,,,,
May,,,,,,,,2.54,2.02,0.4,2.75,1.63,1.33,1.37,3.93,3.04,3.66,1.5,0.85,2.19,2.69,3.27,6.76,1.4,0.61,1.41,0.65,2.65,1.87,1.51,1.37,3.23,3.71,2.67,0.71,3.56,2.11,1.83,2.22,3.18,1.66,3.75,2.96,1.6,2.61,4,,,,,
June,,,,,,,,4.31,0.77,1.26,2.87,0.66,0.7,0.48,1.83,0.06,1.72,4.1,3.27,0.72,1.26,2.62,1.24,2.45,1.04,3.11,7.38,1.1,1.76,1.8,0.51,1,0.87,2,1.85,2.88,4.79,1.63,2.57,0.48,2.45,1.35,1.79,2.57,3.08,2.64,,,,,
July,,,,,,,,0.67,2.84,3.5,3.78,0.29,5.7,3.93,2.52,2.79,2.41,2.39,1.31,1.57,5.43,3.84,4.71,3.24,0.76,0.45,6.64,2.55,3,3.63,3.07,5.46,1.62,0.94,2.41,2.71,2.31,2.37,2.09,3.57,2.29,0.9,0.48,2.62,3.83,0.78,,,,,
August,,,,,,,,4.6,1.57,1.66,-999,4.37,4.85,2.4,2.68,1.45,2.2,3.58,2.62,1.54,2.75,4.62,1.62,0.84,2.49,1.7,0.57,1.44,3.07,3.03,0.14,3.45,1.97,1.73,2.67,1.36,5.24,0.32,4.17,1.41,3.19,5.56,4.15,2.61,4.22,0.45,,,,,
September,,,,,,,,1.66,5.15,3.87,-999,1.09,2.43,2.96,0.84,1.05,1.02,4.54,0.66,0.38,3.71,3.66,2.08,1.31,1.95,3.13,2.9,1.55,1.86,0.79,0.84,0.43,1.12,1.72,2.97,1.22,3.65,1.66,2.87,1.73,3.54,2.05,1.98,2,1.68,,,,,,
October,,,,,,,,3.02,1.24,2.53,2.14,1.8,0.34,3.1,4.1,3.05,2.02,1.78,4.37,5,2.54,0.69,4.35,2.83,1.76,2.95,1.64,2.35,2.57,4.76,3.53,2.27,3.02,2.2,2.66,3.1,0.9,0.24,2.82,4.99,0.54,0.89,2.5,3.09,3.54,1.49,,,,,
November,,,,,,,,0.93,1.78,1.57,0.84,1.54,0.98,1.51,2.12,1.44,3.84,3.37,3.38,3.23,3.14,3.17,1.75,1.55,2.04,4.75,2.12,1.57,3.07,4.42,6.19,2.63,2.18,1.47,3.52,0.19,5.74,1.97,1.61,3.22,4.65,6.29,2.58,1.08,5.32,1.94,,,,,
December,,,,,,,,1.23,3.04,3.86,2.19,1.73,2.85,3.13,2.56,2.18,0.4,2.62,1.84,4.08,2.76,0.83,0.7,0.4,3.9,3.74,2.05,2.39,4,1.6,1.68,1.3,2.81,0.98,1.62,2.17,2.95,1.79,3.63,1.37,1.62,2.2,2.46,0.99,1.74,2.17,,,,,
Total,,,,,,,,,25.38,30.08,28.9,18.46,28.59,27.2,27.02,21.66,23.79,30.95,28.09,21.54,32.82,30.71,28.94,21.73,20.6,28.6,32.32,28.67,24.82,31.55,26.88,29.57,24.14,20.5,24.47,22.06,34.79,23.45,30.49,26.21,28.61,35.27,28.05,22.45,32.42,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 Aug/Sept bracketed 3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955 Mar 2.5; April 1.0; Sept 1.8 and total estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
