"BURNLEY SWINDON UPPER GAUGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2967,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.04,8.32,4.55,4.83,3.44,4.51,5.74,4.65,11.19,2.47,7.61,
February,3.71,0.57,4.80,7.34,1.32,8.08,4.10,2.52,5.72,1.00,0.90,
March,4.32,3.73,3.54,2.10,1.52,1.76,2.12,4.42,4.44,1.18,3.31,
April,6.86,1.93,4.22,4.28,2.41,3.62,2.22,3.24,1.38,1.44,3.96,
May,5.88,2.93,2.21,4.04,5.13,4.52,3.93,1.47,1.72,3.24,2.81,
June,2.30,0.26,2.91,1.21,2.97,0.11,3.95,3.81,7.06,1.83,2.29,
July,6.96,2.40,5.29,5.49,4.33,1.89,2.70,4.14,1.86,2.96,5.93,
August,2.17,6.33,6.44,6.19,6.35,4.49,4.26,7.14,6.84,4.13,7.98,
September,2.87,2.19,4.32,6.26,5.53,3.88,3.50,6.25,1.02,1.74,4.21,
October,2.97,3.04,1.53,5.94,4.74,6.24,3.47,4.99,6.55,6.11,7.06,
November,2.77,2.39,3.01,7.00,2.82,2.93,8.27,5.14,6.70,8.98,6.74,
December,3.72,6.75,5.57,4.36,6.68,4.18,1.96,1.61,3.24,10.67,5.32,
Total,49.57,40.84,48.39,59.04,47.24,46.21,46.22,49.38,57.72,45.75,58.12,
Calc annual,49.57,40.84,48.39,59.04,47.24,46.21,46.22,49.38,57.72,45.75,58.12,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,
