LISS (EDENSOR),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,735/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.53,4.47,2.85,3.26,0.91,6.71,7.67,,5.42,3.21,,
February,2.47,0.38,5.64,0.07,4.46,3.08,5.46,,1.48,3.70,,
March,0.75,1.77,4.37,3.24,0.88,1.98,4.27,,1.46,3.91,,
April,3.66,3.69,0.74,2.13,3.76,2.43,2.42,,1.64,1.59,,
May,2.66,4.12,2.67,0.82,1.00,0.67,3.62,,1.98,0.98,,
June,1.63,0.53,1.68,1.84,3.45,2.94,0.96,,1.18,0.38,,
July,3.06,5.70,2.62,2.28,0.58,4.12,1.03,,3.10,2.71,,
August,4.39,1.43,1.04,3.12,2.67,0.98,0.97,,2.01,0.13,,
September,1.91,2.92,4.29,2.57,4.98,2.77,2.08,,1.57,1.68,,
October,0.49,6.90,3.10,2.93,5.05,1.31,3.25,,4.84,5.01,,
November,4.70,0.67,0.52,3.02,6.71,4.08,2.63,,6.78,8.88,,
December,0.82,1.97,0.61,9.80,4.65,3.01,5.38,,2.36,2.07,,
Total,29.07,34.55,30.13,35.08,39.10,34.08,39.74,,33.82,34.25,,
Calc annual,29.07,34.55,30.13,35.08,39.10,34.08,39.74,0.00,33.82,34.25,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,NaN,-0.00,0.00,,
