COLCHESTER (ABBERTON RESERVOIR),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1314/4,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,2.66,4.83,1.18,,
February,,,,,,,,0.41,0.71,1.92,,
March,,,,,,,,0.33,1.46,2.25,,
April,,,,,,,,0.30,2.32,1.40,,
May,,,,,,,,1.66,1.76,1.03,,
June,,,,,,,,0.65,1.77,0.20,,
July,,,,,,,,0.68,2.88,2.78,,
August,,,,,,,,0.71,3.46,0.07,,
September,,,,,,,,1.54,0.22,1.03,,
October,,,,,,,,2.49,7.50,1.84,,
November,,,,,,,,1.99,3.73,5.05,,
December,,,,,,,,2.60,0.97,1.50,,
Total,,,,,,,,16.02,31.61,20.25,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.02,31.61,20.25,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,,
