DEWSBURY-MITCHELL-LAITHES-SEWAGE-WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE255201,Long,-1.6154525,Lat,53.67675,Elevation,115,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,3.57,1.44,1.53,1.69,1.52,1.36,3,3.29,2.48,4.74,2.25,2.94,2.34,3.33,2.94,2.12,2.04,2.01,5.89,0.96,1.36,1.77,2.65,0.55,2.54,1.95,3.88,1.1,2.19,2.87,4.64
February,,,,,,,,,,,0.66,2.63,0.2,4.06,0.22,2.47,2.51,4.33,0.68,1.26,2.32,2.89,0.95,0.86,1.05,1.96,2.96,1.86,1.64,1.09,4.21,3.18,0.68,1.75,2.34,2.54,1.02,2.52,4.48,0.15,2.43
March,,,,,,,,,,,2.6,0.23,1.12,1.93,2.06,0.76,1.87,2.66,0.39,1.76,1.85,3.53,1.51,0.54,0.21,0.47,1.33,4.41,0.8,0.92,1.57,3.11,1.73,0.97,1.81,2.34,0.83,1.15,1.98,1.05,2.24
April,,,,,,,,,,,1.9,3.48,1.97,1.52,2.55,2.66,1.27,2.51,0.08,1.18,2.28,1.96,1.13,1.24,1.72,1.69,1.51,2.14,1.78,2.1,2.86,1.03,1.46,2.16,0.35,0.55,2.17,0.15,0.46,3.64,0.98
May,,,,,,,,,,,1.02,2.57,4.47,2.66,0.89,0.5,1.03,2.23,2.85,1.54,0.3,1.54,2.41,2.14,1.93,4.22,1.87,3.02,1.01,1.35,1.76,4.45,2.01,1.77,3.34,2.81,0.54,0.85,2.95,0.86,1.31
June,,,,,,,,,,,0.93,4.66,0.21,1.39,1.56,1.98,3.64,1.09,1.93,1.53,0.58,0.53,1,1.43,1.77,2.4,2.73,2.83,3.19,0.57,0.72,0.81,1.82,2.11,1.23,1.55,1.86,1.33,4.83,1.25,0.66
July,,,,,,,,,,,4.56,2.48,3.51,3.03,2.09,0.75,2.56,3.38,3.41,6.49,3.26,1.3,1.52,1.17,2.3,1.81,2.98,1.27,0.87,4.06,1.63,2.66,1.25,2.68,1.55,0.58,4.13,2.79,4.89,1.84,3.13
August,,,,,,,,,,,2.7,3.86,1.11,0.58,0.88,3.47,1.17,1.08,2.91,0.92,0.43,2.78,2.28,2.09,2.67,2.62,4.21,0.25,3.26,1.97,3.01,4.19,1.36,2.94,5.49,0.61,6.01,4.54,3.3,0.44,5.66
September,,,,,,,,,,,3.95,3.97,1.33,1.51,2,4.11,2.92,1.09,2.33,1,1.81,0.33,1.32,3.34,3.49,1.01,3.71,1.18,0.75,1.07,2.76,2.17,1.49,1.34,2.22,1.26,3.24,3.61,2.78,0.24,3.68
October,,,,,,,,,,,2.64,0.86,3.19,3.4,1.7,5.08,2.36,2.38,4.01,2.18,2.94,2.65,1.89,1.8,2.16,3.43,0.73,0.89,1.1,2.6,1.1,0.98,4.01,1.74,3.85,1.81,1.33,1.21,1.57,1.99,7.75
November,,,,,,,,,,,2.13,3.34,1.02,1.84,1.83,4.58,3.37,1.74,3.13,3.62,4.06,2.78,1.14,1.64,4.13,0.19,4.26,2.34,0.71,3.63,3.95,6.47,1.46,2.01,4.29,1.77,0.57,1.9,0.72,3.67,5.69
December,,,,,,,,,,,1.75,0.98,0.64,0.47,3.81,2.33,1.88,1.58,2.8,1.55,1.46,0.43,1.21,1.12,2.08,1.44,2.02,2.36,2.01,2.75,1.23,2.53,1.97,1.16,2.95,2.88,3.11,2.45,3.94,3.37,2.83
Total,,,,,,,,,,,28.41,30.5,20.3,24.08,21.11,30.05,27.58,27.36,27,27.77,23.54,23.66,18.7,20.7,26.45,23.36,30.35,24.56,23.01,23.07,26.16,33.35,21.89,21.18,31.96,20.65,28.69,23.6,34.09,21.37,41
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is the sewage works. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1950s record has an NGR of SE252202, which is the wrong side of the river",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDAS src_id 2705. Continues to 1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
