EAST-BUDLEIGH-YETTINGTON-INTAKES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SY038858,Long,-3.362502,Lat,50.663898,Elevation,300,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,3.08,0.71,,1.56,1.64,4.66,2.87,3.15,1.1,0.41,4.42,3.8,1.78,3.96,4.09,2.55,4.92,1.7,2.91,2.5,1.97,3.92,2.37,2.13,3.44,2.5,8.45,3.28,3.95,9.08,5.85,6.68,2.58,1.21,1.81,5.94,2.57,2.3,2.1,5.17,3.02,2.27,1.05,2.48,-999,1.43,5.28,1.89,1.85,3.91,6.05,5.71,4.32,2.15,-999,4.61,1.29,1.92,2.92,6.54,4.48
December,4.47,5.67,,3.52,3.03,0.87,1.57,4.99,3.2,5.41,6.35,9.57,4.49,2.27,8.4,7.7,4.34,0.97,3.92,4.26,4.16,1.71,5.94,2.88,4.53,4.85,0.74,3.97,2.54,7.96,4.21,1.83,2.78,3.22,9.66,5.01,3.73,3.63,6.93,1.54,0.73,2.6,4.2,3.69,-999,7.14,3.34,1.69,5.66,1.04,3.53,2.56,3.08,0.98,-999,4.87,5.21,2.62,4.82,7.2,3.48
Total,,26.81,,,33.95,26.6,29.09,30.37,25.47,30.04,37.15,31.13,40.2,34.38,40.38,40.72,39.54,27.58,31.29,35.08,32.51,19.07,34.98,30.74,46.04,37.36,30.31,38.53,31.73,36.1,38.59,35.61,37.53,29.1,29.37,34.37,34.55,42.34,28.96,,,24.4,32.99,,27.73,32.81,35.08,29.39,30.97,,37.02,35.08,33.25,,37.48,31.77,29.52,29.31,40.37,38.55,53.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge read twice weekly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911 Total corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 sheet called EAST BUDLEIGH (BICTON COMMON) notes gauge also known as Yettington Intakes Bicton Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939 Aug Sept estimated. If apportioned total was 4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Aug Sept no readings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Not printed as low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941 Jan Feb estimated for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941 Not printed as low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 Not printed as too much estimated but no values in brackets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1943 July, Aug, Sept no readings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944 May-Sept apportioned - total 11.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944 Nov Dec apportioned - total 8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945 Jan estimated for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946 Not printed as low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949 Jan estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949 Mar May June estimated. No note as to why or whether May June was apportioned (May June total 2.93),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1949 Jan, Mar, May, June appear to have been estimated as no note",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953 Aug estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954 Nov Dec part apportioned with total 10.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
