"FRITTON HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1385,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,1.60,4.49,1.74,1.97,1.28,2.36,1.82,3.19,1.48,1.73,
February,,0.36,2.28,3.48,1.72,2.00,2.10,2.19,1.43,0.66,1.03,
March,,1.00,1.94,1.49,0.50,1.64,0.36,1.95,1.39,0.14,1.22,
April,,1.20,2.87,0.74,2.44,2.42,2.33,1.84,1.67,1.28,1.74,
May,,0.90,0.60,1.55,4.73,1.80,1.52,0.63,1.68,0.98,2.77,
June,,0.69,2.30,0.92,1.85,0.88,2.46,4.31,2.06,0.54,0.60,
July,,0.55,4.28,1.62,3.35,1.59,1.99,1.93,1.98,3.11,3.34,
August,,1.27,1.21,2.02,2.22,3.35,1.88,2.85,1.90,1.18,2.53,
September,,1.57,3.02,1.48,2.82,3.29,1.08,5.22,1.84,0.29,6.85,
October,,1.12,1.43,3.27,4.52,1.82,2.95,2.39,2.12,2.75,1.19,
November,,2.76,1.95,2.77,1.59,4.55,2.92,4.57,3.38,3.41,3.94,
December,,2.00,1.91,3.76,2.57,2.39,0.89,2.56,3.20,4.27,2.12,
Total,,15.02,28.28,24.84,30.28,27.01,22.84,32.26,25.84,20.09,29.06,
Calc annual,0.00,15.02,28.28,24.84,30.28,27.01,22.84,32.26,25.84,20.09,29.06,
Difference,NaN,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
