IPSWICH-ROOKWOOD-COPDOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TM114413,Long,1.08076,Lat,52.02981,Elevation,164,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,0.68,2.03,2.55,0.97,3.53,1.09,0.96,0.75,1.7,1.34,2.31,3.33,1.49,2.66,1.42,1.86,2.5,2.52,2.04,1.75,4.4,1.37,2.26,1.34,2.36,1.31,3.55,1.78,1.94,1.76,1.19,1.03,1.24,2.48,3.47,4.28,2.63,5.55,1.43,2.06,,,,,,,,,
February,,,0.79,0.28,2.6,1.1,2.38,0.9,1.83,1.25,2.18,1.07,1.08,0.51,1.82,3.38,3.85,0.59,0.65,3.05,0.42,0.2,1.81,3.28,0.96,2.16,2.16,2.56,1.19,0.42,0.6,2.46,0.4,1.41,0.39,2.85,2.7,3.4,0.71,0.87,1.35,1.94,,,,,,,,,
March,,,1.34,1.66,1.76,2.1,1.67,1.04,1.89,2.8,1.21,2.07,3.11,1.5,4.48,1.42,4.12,2.57,0.83,2.25,0.99,0.88,1.44,1.09,0.61,1.17,0.24,2.35,2.48,0.04,1.41,0.21,1.09,1.74,2.11,0.82,0.59,2.77,0.41,1.85,2.7,3,,,,,,,,,
April,,,0.88,2.63,0.82,2.23,0.61,3.17,2.56,1.7,2.25,1.08,0.28,2.15,0.85,1.16,1.36,1.51,2.47,3.32,4.18,1.3,2.37,0.89,2.96,1.69,3.36,2,1.53,1.7,1.93,3.17,2,0.85,2.65,2.04,1.27,2.92,0.41,2.09,1.38,1.3,,,,,,,,,
May,,,2.73,2.74,2.34,1.59,1.1,1.76,1.38,1.06,3.17,0.8,0.65,1.53,1.04,2.24,1.81,1.26,1.66,0.33,0.86,1.26,1.1,1.14,4.76,2.09,0.96,0.68,1.46,1.55,2.38,2.42,3.81,1.18,1.33,1.85,0.92,2.73,1.6,1.12,0.47,1.54,,,,,,,,,
June,,,3.66,3.94,1.08,4.01,2.57,1.81,0.55,4.04,2.17,2.07,2.46,1.57,0.69,0.46,3.72,1.26,1.54,1.28,1.09,0.16,1.31,0.55,1.33,0.33,2.3,4.54,1.89,0.87,0.67,1.41,0.49,2.24,0.7,2.81,3.94,1.46,0.48,1.54,0.29,0.8,,,,,,,,,
July,,,2.83,4.01,1.89,0.32,0.4,2.38,4.23,3.24,2.67,0.94,2.4,2.31,1.33,3.74,1.81,2.45,3.87,2.48,2.62,0.35,2.72,1.56,3.63,3.02,2.05,3.26,2.27,3.3,4.76,2.87,2.76,1.07,2.35,0.39,2.85,1.15,1.1,1.7,3.09,1.81,,,,,,,,,
August,,,3.35,3.72,1.29,2.43,0.71,2.24,2.16,1.92,3.43,0.57,6.11,0.77,1.14,2.78,6.5,4.13,1.55,2.4,2.28,2.16,1.14,1.63,3.23,2.76,1.56,3.9,2.5,1.09,2.68,2.83,1.17,0.95,1.66,1.15,1.05,1.89,1.27,2.42,0.12,4.48,,,,,,,,,
September,,,0.99,2.8,1.39,1.38,1.58,0.8,1.23,1.94,0.88,1.76,2.58,1.18,1.14,1.44,1.16,1.18,3.92,0.55,2.66,2.04,3.73,1.56,2.96,2.45,0.67,3.73,0.52,1.37,4.86,2.52,1.4,2.45,1.58,3.31,1.95,1.57,1.94,0.33,1.03,0.23,,,,,,,,,
October,,,1.72,4.72,0.96,1.85,3.45,3.25,1.64,3.8,1.24,2.39,1.53,3.33,1.89,1.38,2.21,3.69,2.11,1.05,0.6,0.84,0.83,3.98,4.13,2.66,3.02,1.85,2.19,2.84,0.81,0.76,4.88,1.77,1.63,3.26,1.82,1.85,3.24,8.29,2.56,,,,,,,,,,
November,,,2.04,2.08,1.33,2.18,3.79,1.88,1.13,0.93,3.11,3.41,2.22,2.93,2.6,1.98,4.21,1.63,1.86,2,0.85,1.38,1.46,2.69,2.43,2.22,4.16,2.57,2.17,4,3.31,1.68,1.22,1.66,1.73,4.43,3.19,1.17,2.6,4.39,6.55,,,,,,,,,,
December,,3.95,1.41,1.32,1.95,0.99,2.14,2.96,1.78,4.18,4.45,4.18,1.92,0.6,6.12,5.09,3.03,1.56,2.88,3.3,2.77,1.42,1.6,2.69,2.74,1.73,0.57,2.24,4.02,4.24,2.26,0.68,0.39,0.48,4.14,2.65,1.59,3.35,3.04,1.32,1.98,,,,,,,,,,
Total,,,22.42,31.93,19.96,21.15,23.93,23.28,21.34,27.61,28.46,21.68,26.65,21.71,24.59,27.73,35.2,23.69,25.84,24.53,21.36,13.74,23.91,22.43,32,23.62,23.41,30.99,25.77,23.2,27.61,22.77,20.8,16.83,21.51,28.04,25.34,28.54,19.43,31.47,22.95,,,,,,,,,,
