"KNARESBOROUGH WATER TOWER",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3363,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.25,3.02,3.02,1.26,2.30,1.77,2.68,1.91,6.35,1.74,4.96,
February,1.63,0.11,2.75,4.45,0.67,4.18,1.87,1.14,2.68,1.01,1.02,
March,1.92,1.09,1.87,1.78,1.10,0.64,1.24,1.71,2.69,0.58,2.91,
April,4.64,1.02,3.07,1.70,1.93,3.71,0.65,1.63,0.63,1.05,3.31,
May,2.43,1.43,0.83,2.83,5.06,4.46,2.43,2.06,2.95,1.47,1.85,
June,1.30,0.21,1.58,0.93,1.68,0.02,2.54,2.79,4.85,1.51,1.84,
July,5.63,1.36,4.89,3.27,3.30,1.53,1.48,4.74,0.60,2.64,5.64,
August,1.41,3.14,6.62,3.22,2.87,1.99,2.63,7.44,4.17,2.43,3.16,
September,0.97,1.19,3.22,2.22,2.43,2.87,1.41,4.52,0.39,0.50,4.46,
October,3.53,1.60,0.68,2.83,2.90,3.36,3.44,3.09,5.36,3.16,2.41,
November,1.35,2.62,1.34,3.02,2.69,2.00,5.94,2.70,3.27,3.90,5.34,
December,2.58,2.67,3.88,2.77,3.00,3.49,0.86,3.10,1.19,6.05,3.02,
Total,29.64,19.46,33.75,30.28,29.93,30.02,27.17,36.83,35.13,26.04,39.92,
Calc annual,29.64,19.46,33.75,30.28,29.93,30.02,27.17,36.83,35.13,26.04,39.92,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
