BRADFORD-ON-AVON (WINSLEY SAN),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1481/7,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,3.46,5.73,,,
February,,,,,,,,1.07,1.34,,,
March,,,,,,,,0.16,1.55,,,
April,,,,,,,,0.08,3.97,,,
May,,,,,,,,1.53,0.76,,,
June,,,,,,,,1.26,2.28,,,
July,,,,,,,,3.34,3.77,,,
August,,,,,,,,2.89,2.91,,,
September,,,,,,,,2.73,0.97,,,
October,,,,,,,,5.00,3.85,,,
November,,,,,,,,3.92,5.56,,,
December,,,,,,,,3.42,2.06,,,
Total,,,,,,,,28.86,34.75,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.86,34.75,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,NaN,,
