"STIRLING, DERORAN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5357/7,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,5.62,6.26,6.96,12.53,,,
February,,,,,,4.92,5.92,2.80,6.18,,,
March,,,,,,1.41,2.71,3.34,4.55,,,
April,,,,,,4.69,2.16,1.64,1.63,,,
May,,,,,,7.45,3.38,3.20,1.50,,,
June,,,,,,0.44,2.30,4.14,4.89,,,
July,,,,,,1.25,4.24,3.74,2.40,,,
August,,,,,,4.88,3.12,7.02,5.25,,,
September,,,,,,3.05,3.50,5.97,4.60,,,
October,,,,,,4.13,5.04,6.54,6.90,,,
November,,,,,,0.64,7.64,3.79,6.46,,,
December,,,,,,3.25,1.00,1.43,5.19,,,
Total,,,,,,41.73,47.27,50.57,62.08,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,41.73,47.27,50.57,62.08,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,NaN,NaN,
