AYLESFORD-FORSTAL-P-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ739587,Long,0.493161,Lat,51.300861,Elevation,20,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,364/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,2.86,1.04,2.48,1.71,1.8,1.67,1.97,1.28,4.25,4.8,2.65,4.29,2.07,2.86,2.23,5.27,1.14,2.45,1.44,2.41,3.36,0.92,1.26,2.32,2.17,0.95,1.52,3.47,4.23,1.63,2.1,1.91,2.64
February,,,,,,,,,1.09,0.71,1.55,2.05,0.76,1.33,0.22,3.38,1.81,3.92,0.93,1.34,1.64,1.98,1.11,1.37,1.32,1.42,2.57,1.53,2.02,0.95,3.9,5.63,0.81,1.14,1.91,1.8,0.52,3.31,2.25,0.04,1.81
March,,,,,,,,,1.76,0.09,1.21,0.15,1.21,2.23,2.63,0.24,1.15,3.69,0.48,1.49,2.98,1.83,2.46,0.31,0.06,1.33,1.29,4.81,0.66,0.85,0.91,3.2,2.98,0.2,2.19,1.08,0.56,0.82,1.07,1.66,1.76
April,,,,,,,,,2.75,1.44,1.52,4.41,1.93,0.81,2.61,2.79,1.7,2.34,0.63,2.5,1.52,2.29,1.27,1.37,1.35,1.23,3.06,1.3,1.32,1.39,2.48,2.67,0.89,2.24,0.55,0.19,0.94,0.15,1.47,2.18,0.69
May,,,,,,,,,2.22,1.16,3.02,2.26,2.89,1.9,0.67,2.38,0.24,2.39,2.23,1.88,1.07,1.43,3.4,2.94,0.39,2.4,3.12,1.62,2.12,1.69,1.68,1.84,1.13,2.09,1.76,3.78,0.4,1.34,1.9,0.86,1.93
June,,,,,,,,,2.31,0.99,0.5,1.02,0.7,1.47,1.5,1.86,4.29,2.03,0.57,1.39,0.46,2.09,0.41,1.54,1.24,0.8,1.69,2.19,4.28,0.45,1.16,1.25,1.14,1.62,3.26,2.27,2.24,1.18,3.69,0.71,1.07
July,,,,,,,,,1.54,0.89,2.21,2.02,1.99,2.82,1.85,1.13,2.89,1.22,1.42,1.81,2.87,3.17,2.04,1.48,2.42,2.26,2.49,2.63,1.39,0.54,2.75,2.58,0.69,2.45,2.32,2.36,3.66,2.8,1.31,1.58,3.07
August,,,,,,,,,2.16,1.92,3.97,3.25,1.1,0.5,1.57,2.72,1.08,1.97,1.89,2.64,0.1,4.01,2.76,1.25,3.32,2.17,5.01,0.05,3.45,0.91,2.04,3.27,2.85,1.68,3.09,1.13,2.79,2.12,4.53,0.81,3.55
September,,,,,,,,,0.47,1.28,3.33,1.83,1.68,3.27,1.26,3.45,1.84,2.74,2.81,0.88,0.95,0.3,2.7,1.81,2.88,0.94,2.45,1.2,1.46,1,2.25,3.77,2.81,2.81,1.41,2.72,2.22,2.41,2.89,0.14,3.5
October,,,,,,,,,4.22,3.18,1.18,0.51,5.26,1.6,1.69,3.25,2.44,2.18,2.25,8.37,3.18,1.34,3.27,3.41,4.69,2.02,1.84,0.45,1.24,7.41,0.15,1.06,2.33,2.58,1.7,4.2,1.11,1.12,2.89,2.63,6.58
November,,,,,,,,,3.1,5.1,5.12,3.5,0.85,1.29,2.3,4.71,4.45,1.66,2.49,4.47,6.74,3.39,1.65,1.48,4.2,0.53,4.83,0.84,1.53,2.52,5.72,4.95,4.67,1.21,4.74,0.86,0.77,3.01,1.4,3.35,4.69
December,,,,,,,,,3.68,4.3,2.07,0.39,0.41,0.58,5.06,3.02,2.02,4.2,3.16,1.23,1.71,1.88,2.12,1.98,1.69,4.09,2.18,2.7,3.2,1.13,1.93,1.99,2.48,0.72,1.38,1.83,2.56,2.89,3.42,4.14,3.1
Total,,,,,,,,,28.16,22.1,28.16,23.1,20.58,19.47,23.33,30.21,28.16,33.14,21.51,32.29,25.29,26.57,25.42,24.21,24.7,21.64,31.97,21.73,26.03,19.76,26.23,34.53,24.95,19.69,25.83,25.69,22,22.78,28.92,20.01,34.39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
