"AYLESFORD (FORSTAL P. STATION)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,364/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,2.86,1.04,2.48,
February,,,,,,,,,1.09,0.71,1.55,
March,,,,,,,,,1.76,0.09,1.21,
April,,,,,,,,,2.75,1.44,1.52,
May,,,,,,,,,2.22,1.16,3.02,
June,,,,,,,,,2.31,0.99,0.50,
July,,,,,,,,,1.54,0.89,2.21,
August,,,,,,,,,2.16,1.92,3.97,
September,,,,,,,,,0.47,1.28,3.33,
October,,,,,,,,,4.22,3.18,1.18,
November,,,,,,,,,3.10,5.10,5.12,
December,,,,,,,,,3.68,4.30,2.07,
Total,,,,,,,,,28.16,22.10,28.16,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.16,22.10,28.16,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
