STIRLING (SAUCHIE HOUSE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS793936,Long,-3.942972,Lat,56.119835,Elevation ,151,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,4.95,3.48,5.74,6.26,4.52,,4.24,4.96,5.73,5.08,11.13,1.54,4.62,3.56,5.92,4.92,5.91,1.24,5.04,3.7,7.81,3.76,1.97,1.19,6.15,5.45,4.42,2.94,4.61,5.21,6.49,4.46,2.23,4.39,3.01,1.04,4.11,2.1,2.75,6.25,3.92,1.58,3.62
February,,,,,,,,,4.88,1.22,6.88,0.59,3.36,,0.45,4.63,5.28,2.47,5.26,1.57,0.28,2.8,0.03,2.5,0.24,3.47,1.56,4.16,1.72,4.75,1.3,3.5,1.44,3.59,1.11,5.7,2.8,2.34,3.96,3.6,4.11,2.92,0.55,1.07,4.03,2.27,1.36,3.42,2.18,1.31,3.64
March,,,,,,,,,1.27,3.01,3.36,5.73,2.34,1.65,0.94,1.48,2.39,3.05,4.06,0.45,2.76,1.08,1.99,2.22,2.59,1.21,2.73,2.1,2.54,2.75,3.2,2.2,2.55,2.15,0.36,2.7,1.99,3.43,3.08,0.77,2.62,2.02,3.08,1.82,3.72,1.76,2.48,3.29,1.26,1.95,2.05
April,,,,,,,,,0.66,1.33,1.51,1.06,2.56,3.86,2.51,3.98,1.92,1.88,1.35,0.65,0.87,2.01,4.13,1.15,4.27,3.48,1.14,2.02,0.36,1.74,3.02,1.27,2.79,2.18,2.24,1.7,0.61,6.82,2.67,2.7,2.42,1.94,1.17,1.92,1.45,1.3,0.61,1.34,0.84,3.27,3.55
May,,,,,,,,,1.94,0.56,3.83,2.43,2.78,1.42,4.96,6.31,2.98,2.51,1.54,2.52,1.36,4.24,3.41,2.44,1.57,0.19,1.26,1.55,3.96,1.57,1.19,2.98,2.87,4.14,2.24,4.57,1.52,3.97,2.06,2.62,1.22,1.46,2.48,2.03,4.71,3.06,1.73,3.16,2.67,1.19,2.99
June,,,,,,,,,0.48,2,1.61,0.26,1.4,1.29,2.23,0.37,2.54,3.94,4.27,1.74,2.37,5.79,1.5,0.97,2.03,3.88,1.6,1.78,4.59,2.11,0.83,0.78,1.11,2.79,3.11,3.52,2.77,3.97,4.76,1.06,1.44,1.62,2.4,1.99,2.06,1.31,3.56,2.37,2.99,1.94,2.09
July,,,,,,,,,2.87,0.65,3.31,3.67,3.06,2.55,3.65,1.04,4.02,3.86,2.24,2.59,5.33,4.84,2.41,3.28,2.73,0.58,3.51,3.34,3.46,4.35,4.67,2.81,1.89,2.42,2.81,3.64,3.5,4.48,3.66,2.43,4.76,4.14,2.14,4.6,1.75,0.74,4.88,4.66,6.03,5.64,3.05
August,,,,,,,,,3.57,2.83,4.63,5.52,1.69,5.86,2.44,3.23,2.79,6.84,5,4.78,6.24,2.01,1.28,1.67,3.67,2.12,2.34,3.99,2.01,1.18,0.94,2.96,4.08,5.78,3.04,1.83,3.09,0,6.53,3.92,5.32,5.91,5.3,2.46,4.09,1.16,5.76,4.49,4.67,0.94,2.93
September,,,,,,,,,5.98,2.23,1.43,1.85,1.63,4.8,4.3,2.79,3.36,5.96,3.45,0.81,4.4,1.06,2.98,0.96,4.78,5.81,4.56,2.39,3.62,1.79,2.2,1.66,5.43,2.94,4.19,4.26,5.91,3.91,5.68,1.28,9.35,3.73,2.06,5.1,4.86,2.36,5.29,1.91,4.76,0.79,2.75
October,,,,,,,,,5.03,0.66,1.43,3.46,1.59,4.05,3.14,3.85,4.27,5.69,6.07,4.41,4.91,2.44,5.65,3.23,5.6,8.3,3.95,3.92,7.61,2.61,4.94,4.4,2.84,6.5,3.69,5.3,0.71,1.88,3.42,4.79,2.88,0.59,4.07,1.91,8.54,2.8,4.65,3.38,4.05,3.08,3.65
November,,,,,,,,,3.62,4.55,4.77,2.93,2.5,2.48,2.88,0.5,6.67,3.08,5.31,5.91,4.28,8.44,2.82,2.33,0.51,3.47,2.85,0.48,6.81,7.45,5.06,4.43,0.62,1.96,6.12,0.24,6.04,4.48,2.86,3.17,2.91,5.43,1.77,5.87,6.95,1.9,0.57,1.07,1.47,4.3,4.85
December,,,,,,,,,3.76,6.61,4.13,5.07,3.53,2.96,8.11,3.45,0.95,0.99,4.33,7.13,4.39,2.94,7.99,0.51,4.89,2.78,6.01,2.62,3.15,2.04,3.55,2.78,4.67,1.61,3.9,3.31,3.56,1.74,5.65,5.88,1.5,5.4,3.51,4.79,5.17,7.29,4.81,5.33,5.96,6.13,3.71
Total,,,,,,,,,39.01,29.13,42.63,38.83,30.96,,39.85,36.59,42.9,45.35,54.01,34.1,41.81,41.21,40.11,26.18,38.79,36.53,36.55,32.05,47.64,36.1,32.87,30.96,36.44,41.51,37.23,39.71,37.11,42.23,50.82,36.68,40.76,39.55,31.54,34.6,51.44,28.05,38.45,40.67,40.8,32.12,38.88
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916-17 Deleted duplicated from other stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923 J F +T deleted estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
