"BURTON BOROUGH HOSPITAL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2361,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.99,0.67,4.56,4.16,1.64,3.13,1.52,2.48,2.47,4.52,,
February,2.04,1.34,1.36,1.03,1.16,2.31,4.93,1.39,1.95,2.68,,
March,0.44,1.28,3.24,3.93,2.86,1.09,3.91,1.72,1.47,5.44,,
April,2.14,1.04,0.28,3.17,0.81,0.92,1.69,1.23,1.43,1.86,,
May,2.48,0.71,2.90,2.37,1.80,1.92,2.51,3.27,3.61,1.46,,
June,1.10,2.73,4.73,1.18,2.09,1.27,1.98,2.34,0.67,1.33,,
July,3.33,0.61,3.51,1.26,4.23,8.44,2.18,1.41,3.12,2.39,,
August,3.42,1.72,6.34,2.12,1.87,2.35,2.59,4.90,2.75,2.82,,
September,0.56,1.68,0.92,2.82,0.97,0.80,0.97,1.70,6.07,1.87,,
October,2.66,1.70,2.69,3.24,1.93,2.26,3.40,5.04,1.89,2.83,,
November,5.09,2.23,2.13,2.66,3.22,2.70,3.41,1.88,2.03,2.46,,
December,4.34,3.88,3.87,1.43,6.02,5.68,2.91,1.37,4.40,4.50,,
Total,29.59,19.59,36.53,29.37,28.60,32.87,32.00,28.73,31.86,34.16,,
Calc annual,29.59,19.59,36.53,29.37,28.60,32.87,32.00,28.73,31.86,34.16,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,,
