MIDFORD-TUCKING-MILL-PUMPING-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST763616,Long,-2.341719,Lat,51.352976,Elevation,135,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,4.8,2.01,3.65,2.67,2.68,0.87,4.21,4.58,3.65,5.93,2.77,3.98,3.83,6.23,1.98,2.24,2.75,3.1,6.72,1.84,0.57,3.27,3.03,1.06,2.55,3.4,4.81,2.67,2.88,4.14,3.91
February,,,,,,,,,,,0.87,2.68,0.09,3.71,0.11,2.3,2.61,5.88,1.04,1.5,3.05,2.84,0.39,1.77,0.58,3.02,3.63,1.62,1.62,1.1,6.11,4.76,0.76,2.3,4.18,1.95,0.25,3.32,3.96,0.21,2.8
March,,,,,,,,,,,1.98,0.71,2.27,3.38,2.84,1.46,2.44,4.5,0.16,1.76,2.56,4.01,1.99,1.04,0.48,1.1,0.91,6.1,1.46,1.37,1.35,3.43,3.18,0.65,4.13,1.32,1.03,2.46,1.3,3.42,2.95
April,,,,,,,,,,,1.82,2.58,3.42,0.94,2.09,5.23,2.79,2.99,0.12,3.63,2.74,1.28,1.42,0.8,1.73,1,2.45,2.55,1.57,1.7,2.47,3.59,1.65,2.81,0.48,1.14,1.59,0.11,1.16,2.01,1.45
May,,,,,,,,,,,1.54,3.04,5.69,2.14,1.17,1.6,0.83,2.35,1.53,0.94,1.96,1.45,5.07,3.06,0.93,2.78,3.88,2.95,5.25,2.93,2.33,2.72,5.07,2.14,2.77,4.37,0.48,2.52,2.31,2.14,1.05
June,,,,,,,,,,,0.38,2.54,1.53,1.46,1.28,4.14,2.38,1.44,1.23,2.28,0.52,1.74,0.33,1.71,2.32,4.15,3.92,2.03,2.07,0.33,1.92,1.55,2.6,1.65,5.55,3.5,2.24,1.58,5.18,2.3,3.3
July,,,,,,,,,,,2.24,4.5,4.85,2.56,1.78,0.91,6.86,2.82,3.29,4.06,3.1,1.75,2.14,2.57,1.77,1.31,1.27,2.29,1.02,1.58,4.73,1.4,0.81,3.45,3.75,0.24,2.98,4.22,3.02,2.03,3.74
August,,,,,,,,,,,3.78,4.61,0.64,1.06,3.05,1.59,0.48,0.81,2.71,3.51,0.08,5.94,3.82,3.5,2.67,3.23,5.14,0.94,3.82,1.63,4.9,5.4,4.12,2.86,3.04,0.82,4.67,3.77,3.1,1.69,4.29
September,,,,,,,,,,,4.41,1.98,4.58,2.56,2.47,5.54,3.21,2.3,2.72,0.92,1.63,0.49,1.83,4.12,2.42,2.83,4.67,1.27,2.72,1.63,4.47,3.87,3.7,5.39,4.38,2.06,3.37,3.69,4.47,0.13,4.48
October,,,,,,,,,,5.03,2.83,1.12,5.97,2.52,1.95,4.76,1.72,3.3,7.18,3.59,4.08,2.03,3.68,4.18,4.82,4.2,1.14,0.42,4.39,5.94,1.53,0.92,5.13,4.22,3.37,1.52,2.35,2.56,2.5,2.78,7.9
November,,,,,,,,,,9.01,4.77,3.9,2.3,0.72,1.47,7.26,3.56,1.65,4.68,6.77,9.12,1.86,1.71,2.23,6.3,0.25,5.9,2.5,1.7,3.57,6.14,10.51,5.18,1.73,7.18,3.37,0.6,2.74,2.57,4.23,4.97
December,,,,,,,,,,7.94,3.81,1.51,1.51,1.17,6.47,3.91,3.45,2.47,4.04,2.32,1.49,1.99,4.15,1.86,2.85,4.5,3.02,3.01,4.67,1.88,2.48,2.87,3.38,1.87,2.61,4.4,3.97,2.62,3.59,6.59,4.94
Total,,,,,,,,,,,33.23,31.18,36.5,24.89,27.36,39.57,34.54,35.09,32.35,37.21,33.1,29.36,30.36,33.07,28.85,30.61,38.68,28.78,37.01,25.5,39,44.29,38.61,30.13,43.99,28.09,28.34,32.26,36.04,31.67,45.78
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Until 1954 Station known as Midford Pumping Station ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In 1954 name revised at request of Bath Corporation WW to Tucking Mill Pumping Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR taken from sheet but elevation too low Nearer 170ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRC_ID 9536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929-1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
