"GLOUCESTER, BARNWOOD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2168/5,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.64,0.74,2.28,2.66,3.05,2.23,4.31,2.09,0.63,0.83,,
February,4.61,2.92,2.73,3.97,1.52,3.69,0.87,0.63,1.32,1.27,,
March,0.61,1.73,1.36,1.34,2.72,1.03,2.46,1.09,2.71,3.62,,
April,2.07,0.76,3.44,1.31,1.26,2.22,1.87,1.52,2.38,3.89,,
May,1.23,1.02,1.85,1.53,0.73,2.46,4.76,2.21,1.64,3.74,,
June,3.00,2.75,3.21,3.82,3.10,2.10,1.65,1.53,2.43,0.22,,
July,5.90,1.88,4.39,3.42,3.48,0.20,3.16,0.87,4.88,1.77,,
August,0.59,3.69,2.72,0.93,1.97,2.30,1.50,1.66,1.45,2.41,,
September,3.43,1.81,3.03,4.10,1.15,3.52,2.28,2.15,1.09,1.90,,
October,4.89,2.14,5.68,2.34,0.87,2.18,3.99,2.03,0.57,2.42,,
November,3.07,3.39,3.83,3.31,1.90,3.30,2.05,2.39,5.34,1.28,,
December,3.09,2.80,3.10,0.43,2.47,0.88,3.35,1.75,2.57,1.36,,
Total,33.13,25.63,37.62,29.16,24.22,26.11,32.25,19.92,27.01,24.71,,
Calc annual,33.13,25.63,37.62,29.16,24.22,26.11,32.25,19.92,27.01,24.71,,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
