MONTGREENAN GARDENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS344443,Long,-4.634238,Lat,55.663893,Elevation,180,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5234/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,4.97,7.22,3.48,4.49,2.53,4.8,4.63,6.6,4.3,2.47,0.85,6.31,4.87,4.61,3.4,5.32,3.41,6.74,5.59,3.57,5.59,4.91,3.27,5.25,3.12,3.22,4.34,5.19,1.72,4.15
February,,,,,,,,,,,,4.24,0.05,3.45,0.72,4.7,1.95,5.63,1.93,6.03,1.93,2.83,2.02,4.83,2.01,7.48,2.92,0.3,3.71,4.3,3.69,3.01,2.01,2.1,3.71,2.56,1.77,2.54,4,2.42,3.66
March,,,,,,,,,,,,1.54,2.89,2.28,2.47,2.54,2.96,1.27,3.94,3.76,4.91,2.95,2.93,2.16,0.63,3.2,2.38,3.59,3.17,3.78,2.96,3.5,2.84,0.98,3.15,1.46,2.96,5.3,1.21,2.6,2.59
April,,,,,,,,,,,,2.08,3.84,2.73,3.37,3.31,1.63,2.06,0.73,2.44,2.59,1.93,2,3.62,3.01,2.26,2.07,4.82,2.25,5.4,3.6,2.72,2.12,1.71,1.4,3.66,1.15,2.87,1.69,2.96,3.8
May,,,,,,,,,,,,3.47,3.33,2.75,3.28,0.83,2.53,1.65,4.05,1.32,1.02,2.78,2.98,4.28,3.82,4.59,1.35,4.57,1.79,3.33,1.95,2.38,1.34,1.83,2.64,4.34,1.81,2.75,3.6,1.33,1.87
June,,,,,,,,,,,,5.73,1.68,1.97,2.83,4.11,2.19,3.88,5.17,2.47,1.09,1.34,1.76,3.81,3.79,3.55,3.29,4.47,6.07,1.5,2.47,2.46,3.44,1.65,4.31,3.39,2.17,3.03,2.54,3.53,2.7
July,,,,,,,,,,,,3.96,4.22,4.01,2.85,2.18,5.67,5.85,4.95,5.83,2.9,4.28,4.76,3.06,4.78,4.01,3.77,2.91,5.44,2.13,5.99,3.07,3.74,6.14,4.75,1.43,4.81,5.07,5.71,6.48,4.81
August,,,,,,,,,,,,1.43,2.83,4.56,5.01,2.07,4.12,4.44,3.05,2.28,2.68,4.57,5.73,8.4,3.65,2.49,3.12,0,6.44,5.21,5.53,4.78,5.26,3.37,6.46,1.3,6.3,4.45,4.46,0.99,3.41
September,,,,,,,,,,,,1.77,5.32,1.05,6.23,6.29,4.01,2.79,5.05,3.33,6.31,2.23,4.86,3.22,7.54,4.27,8.47,4.8,6.04,1.95,10.71,3.65,2.9,5.86,6.73,4.7,4.43,4.37,5.19,1.78,4.28
October,,,,,,,,,,,,3.41,7.03,3.19,7.75,9.8,5.84,3.54,9.97,2.13,5.29,4.79,6.11,7.57,5.86,7.37,0.47,2.04,7.82,6.68,3.8,1.23,4.94,3.66,10.32,3.05,3.03,6.64,4.38,6.5,2.69
November,,,,,,,,,,,5.64,8.48,4.05,2.77,1.55,5.38,3.65,0.99,7.33,8.81,7.35,3.17,0.75,3.13,6.18,0.52,6.67,7.82,3.05,5.22,3.48,5.7,3.17,8.38,6.67,2.53,2.08,2.51,2.08,4.82,5.49
December,,,,,,,,,,,5.94,4.59,7.79,2,6.85,3.48,6.02,3.05,3.53,3.23,5.8,2.5,5.86,2.52,4.72,3.25,5.19,2.6,6.2,7.8,1.59,7.25,5.34,5.56,6.29,7.36,5.56,4.57,5.63,6.77,6.26
Total,,,,,,,,,,,,45.67,50.25,34.24,47.4,47.22,45.37,39.78,56.3,45.93,44.34,34.22,46.07,51.47,50.6,46.39,45.02,41.33,58.72,52.89,49.34,45.34,42.01,44.51,61.68,38.9,39.29,48.44,45.68,41.9,45.71
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 Feb Snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5234/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,13477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd stn,648517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
