WORTING-MANYDOWN-PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU584527,Long,-1.164256,Lat,51.270468,Elevation,415,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,3.27,3.97,0.27,2.52,1.13,1.34,3.27,4,2.76,2.75,3.42,1.64,3.03,2.84,3.73,2.54,6.88,1.59,5.06,1.83,3.06,2.82,2.57,0.69,5.24,6.6,3.18,5.69,2.89,3.23,3.93,6,2.45,1.87,2.56,2.51,6.52,1.14,0.71,3.44,2.29,0.95,2.64,4.05,4.39,2.55,,3.95,3.8
February,,,2.19,1.14,3.16,4.43,4.2,0.5,1.14,2.95,0.49,0.31,2.71,3.93,0.46,4.42,2.05,4.56,2.6,0.85,0.72,2.26,0.22,5.06,0.08,3.96,2.31,5.38,0.56,1.73,2.86,2.81,0.51,1.48,0.76,2.55,2.91,1.65,1.52,1.59,4.71,7.01,0.83,2.37,3.68,1.86,0.43,3.43,,0.22,2.91
March,,,4.2,2.5,4.54,0.73,3.85,1.43,0.81,5.51,1.76,1.37,2.5,2.71,1.02,0.62,0.7,3.75,2.96,0.12,1.32,0.31,2.17,3.29,2.86,0.64,2.18,4.41,0.26,1.53,3.15,4.06,2.41,0.61,0.2,0.78,1.3,6.78,1.04,1.79,1.37,4.27,3.14,0.52,2.87,1.28,1.14,2.07,,3.51,1.65
April,,,0,3.12,1.19,1.06,0.63,1.99,2.87,2.28,3.05,0.83,3.78,3.36,3.83,2.87,4.16,2.45,2.28,1.21,2.75,4.11,3.52,1.34,2.12,4.06,2.03,2.42,0.07,2.69,1.58,1.68,1.87,1.03,1.29,1.18,2.36,2.38,1.82,1.8,2.96,3.72,1.75,3.48,0.3,0.45,1.54,0.21,,3.26,1.07
May,,,1.64,2.14,1.29,4.5,1.52,1.73,1.64,0.49,1.16,1.42,1.01,2.31,3.48,3.6,2.28,1.18,2.2,1.67,1.69,3.58,5.16,1.83,0.85,0.94,0.58,3.07,1.27,1.33,0.57,2.11,3.53,2.87,0.7,2.07,3.11,1.52,3.31,3.03,1.48,3.36,3.57,2.31,2.16,4.06,0.52,1.8,,0.95,1.59
June,,,3.66,1.19,0.6,0.65,1.71,2.48,0.88,0.9,1.23,0.35,1.47,0.45,2.08,0,2.71,3.13,2.6,1.66,0.51,2.78,2.09,2.11,1.36,4.01,2.91,1.51,0.77,1.6,1.09,1.91,0.5,1.43,2.68,2.99,3.19,2.23,2.48,0.35,1.27,0.64,1.92,1.59,3.6,3.04,1.91,1.54,,0.99,2.53
July,,,1.62,1.96,2.75,5.18,1.3,4.06,6.67,1.44,5.68,0.29,4.04,1.45,5.5,3.02,1.44,5.56,1.73,1.27,2.53,4.86,3.5,1.71,1.8,0.8,4.42,1.15,2.12,5.07,3.57,3.34,1.63,1.87,3.34,2.02,2.05,1.26,1.14,1.27,5.01,2.02,0.68,4.41,2.67,1.12,3.52,4.18,,2.73,4.25
August,,,6.16,0.72,2.42,2.56,5.55,4.87,1.68,2.84,1.69,1.98,3.2,3.19,3.31,4.58,1.15,2.95,2.66,1.76,3.15,5.25,1.63,0.41,3.17,2.92,1.22,1,1.51,1.95,0.14,4.77,2.73,2.18,2.13,1.46,4.77,0.73,3.88,1.94,5.03,4.65,2.43,2.26,3.01,1.14,,2.07,,2.16,3.8
September,,,2.39,3.06,1.05,4,1.76,3.05,6.03,3.4,1.04,1.06,1.86,2.29,4.73,3.31,1.06,7.46,1.98,0.57,5.2,1.92,3.51,3.26,1.85,3.93,3.39,2.2,0.86,0.82,1.95,0.28,2.1,1.56,3.12,2.29,5.64,1.21,2.56,2.4,4,3.94,3.69,1.95,3.21,1.38,3.78,3.81,,,4.54
October,,,2.87,3.76,2.27,3.42,5.15,4.67,1.66,0.97,2.4,0.96,1.47,6.55,4.81,4.01,3.06,2.38,6.72,4.46,1.96,0.9,4.85,2.18,1.55,4.63,2.22,3.63,3.94,5.01,3.88,1.39,4.01,4.26,4.92,5.19,0.89,0.87,2.88,7.88,0.61,0.82,4.71,4.05,2.57,3.85,1.96,2.72,,2.69,8.92
