"RIPLEY BUTTERLEY HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,3.38,,,,,,,,
February,,,,3.15,,,,,,,,
March,,,,1.40,,,,,,,,
April,,,,2.43,,,,,,,,
May,,,,1.03,,,,,,,,
June,,,,4.58,,,,,,,,
July,,,,2.27,,,,,,,,
August,,,,1.38,,,,,,,,
September,,,,5.45,,,,,,,,
October,,,,3.21,,,,,,,,
November,,,,3.24,,,,,,,,
December,,,,1.24,,,,,,,,
Total,,,38.95,32.76,,,,,,,,
Calc annual,0.00,0.00,0.00,32.76,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,38.95,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
