"WESTON SUPER MARE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,1.78,1.27,3.10,2.85,2.43,3.89,2.36,1.14,0.47,,
February,,2.86,1.58,2.91,2.10,2.30,0.80,0.49,0.88,1.30,,
March,,1.80,1.40,0.81,2.44,0.91,1.89,1.49,2.74,3.84,,
April,,1.33,4.15,0.90,1.67,2.60,1.95,1.00,1.18,3.16,,
May,,1.55,1.83,1.28,1.49,2.95,5.19,1.44,0.79,2.87,,
June,,3.14,4.05,2.34,2.11,1.82,0.68,0.71,3.04,0.48,,
July,,2.29,4.91,2.72,2.94,0.51,2.74,1.02,5.77,2.18,,
August,,5.66,4.19,2.43,3.10,1.57,2.23,1.40,2.09,2.60,,
September,,2.15,3.00,3.99,2.03,4.28,3.04,2.98,1.09,1.82,,
October,,2.23,6.42,2.53,0.61,5.80,4.52,2.56,1.30,2.64,,
November,,3.19,3.92,4.62,1.75,3.39,3.51,2.49,5.80,1.25,,
December,,2.79,3.42,1.15,3.87,1.18,4.02,2.06,2.76,1.95,,
Total,,30.77,40.14,28.78,26.96,29.74,34.46,20.00,28.58,24.56,,
Calc annual,0.00,30.77,40.14,28.78,26.96,29.74,34.46,20.00,28.58,24.56,,
Difference,NaN,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,,
