"ABERDEEN ROSE STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.69,1.59,0.70,3.02,2.85,1.55,1.90,2.70,1.78,1.01,,
February,2.63,4.40,0.80,4.53,1.87,3.25,2.97,0.80,2.28,2.51,,
March,1.46,1.93,1.59,3.72,3.10,1.44,3.11,1.97,3.07,2.09,,
April,2.84,1.81,2.91,1.55,1.26,1.68,1.08,1.81,1.98,2.99,,
May,0.81,2.40,1.40,0.83,1.30,3.53,3.77,1.59,1.11,1.08,,
June,2.90,2.94,3.25,1.12,0.91,1.03,0.97,0.61,2.50,0.64,,
July,3.32,4.49,3.16,2.56,2.85,1.22,2.35,2.03,4.51,2.64,,
August,0.91,2.70,1.74,3.43,1.98,2.04,0.85,1.80,2.06,5.42,,
September,3.23,2.03,2.65,3.20,1.38,3.80,2.72,3.22,1.76,0.81,,
October,3.05,3.48,3.05,2.01,2.34,2.12,2.26,2.46,1.53,3.21,,
November,2.44,2.95,4.95,1.75,3.04,2.04,1.96,2.40,3.64,1.10,,
December,3.07,1.74,6.00,2.01,1.60,2.09,3.79,3.02,1.59,2.10,,
Total,27.35,32.46,32.20,29.73,24.48,25.79,27.73,24.41,27.81,25.60,,
Calc annual,27.35,32.46,32.20,29.73,24.48,25.79,27.73,24.41,27.81,25.60,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,,
