"CHESTERFIELD, TAPTON HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,2.15,3.18,2.41,0.25,0.87,,
February,,,,,,3.04,0.41,0.03,0.68,2.32,,
March,,,,,,1.33,2.91,1.54,2.49,3.87,,
April,,,,,,1.70,2.01,0.61,1.83,3.31,,
May,,,,,,1.62,7.52,1.44,0.96,2.40,,
June,,,,,,2.87,1.10,0.19,2.16,0.27,,
July,,,,,,0.52,3.31,1.36,4.06,2.43,,
August,,,,,,2.62,2.91,2.32,0.98,2.00,,
September,,,,,,2.40,0.89,1.59,0.26,1.38,,
October,,,,,,6.55,4.28,1.83,0.23,2.96,,
November,,,,,,2.41,1.15,1.31,4.78,1.22,,
December,,,,,,0.43,4.46,1.19,1.86,1.68,,
Total,,,,,,27.64,34.13,15.82,20.54,24.71,,
Calc annual,0.00,0.00,0.00,0.00,0.00,27.64,34.13,15.82,20.54,24.71,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,,
