"BUCKINGHAM PLACE, BRIGHTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.58,2.50,1.31,2.26,3.45,1.81,5.20,,,,,
February,2.61,3.04,1.44,3.34,1.21,3.37,0.44,,,,,
March,0.86,2.50,0.95,1.06,1.58,2.06,2.15,,,,,
April,1.65,0.45,3.24,1.34,1.36,0.83,1.58,,,,,
May,0.30,0.86,1.31,2.09,0.36,3.00,4.64,,,,,
June,1.37,3.19,2.27,0.67,1.85,1.40,0.65,,,,,
July,2.96,1.81,2.62,1.93,1.77,0.56,,,,,,
August,0.75,3.91,2.11,0.83,1.67,0.53,,,,,,
September,4.65,2.54,2.57,3.74,3.37,4.23,,,,,,
October,5.88,1.71,8.45,2.57,1.32,3.92,,,,,,
November,3.62,3.72,3.28,3.75,1.26,3.36,,,,,,
December,3.66,2.94,2.47,1.26,3.36,1.40,,,,,,
Total,28.89,29.17,32.02,24.84,22.56,26.47,,,,,,
Calc annual,28.89,29.17,32.02,24.84,22.56,26.47,14.66,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,,
