"SKIPTON, SILSDEN RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.30,0.28,3.09,4.70,5.91,1.89,4.95,1.80,1.14,1.02,,
February,3.08,3.74,3.36,2.32,3.06,2.13,0.55,0.64,0.90,1.23,,
March,1.97,3.52,3.60,1.01,2.55,2.05,2.95,1.19,2.73,1.52,,
April,1.03,1.01,3.80,3.07,1.49,1.92,2.26,0.84,1.84,2.38,,
May,1.88,2.83,1.23,0.93,1.56,2.01,3.99,1.19,0.97,1.88,,
June,2.93,2.18,3.97,2.46,0.33,2.25,1.35,0.06,1.96,0.81,,
July,5.57,4.24,5.91,2.54,4.90,1.15,3.09,1.69,4.19,3.44,,
August,1.40,3.03,2.30,1.57,1.03,0.90,1.39,1.96,2.98,4.64,,
September,3.41,2.09,2.83,6.02,2.03,3.29,1.96,3.67,0.83,1.14,,
October,1.58,4.67,3.84,4.49,1.32,5.19,4.60,1.92,0.77,4.43,,
November,3.50,4.33,5.37,3.27,1.49,2.67,2.29,2.34,6.65,0.94,,
December,4.67,3.18,3.15,1.84,3.98,1.11,4.52,1.80,2.17,1.68,,
Total,31.32,35.10,42.45,34.22,29.65,26.56,33.90,19.10,27.13,25.11,,
Calc annual,31.32,35.10,42.45,34.22,29.65,26.56,33.90,19.10,27.13,25.11,,
Difference,0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,,
