"BALLYCLARE PAPER MILLS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,,,2.15,3.34,,
February,,,,,,,,,0.58,2.76,,
March,,,,,,,,,3.81,2.54,,
April,,,,,,,,,1.78,2.70,,
May,,,,,,,,,3.00,2.30,,
June,,,,,,,,,3.05,0.97,,
July,,,,,,,,,5.47,2.27,,
August,,,,,,,,,2.63,5.80,,
September,,,,,,,,5.12,1.58,2.82,,
October,,,,,,,,1.99,1.61,4.92,,
November,,,,,,,,2.85,7.23,1.33,,
December,,,,,,,,2.55,2.86,2.46,,
Total,,,,,,,,,35.75,34.21,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.51,35.75,34.21,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
