"LONG ASHTON LODGE AND ESTATE OFFICE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.80,0.76,2.72,3.96,4.55,2.71,4.82,2.39,1.23,0.83,,
February,4.42,3.72,2.46,3.99,1.98,3.46,0.52,0.67,1.36,1.23,,
March,1.77,2.22,2.07,0.90,2.95,1.50,3.18,2.60,3.52,4.77,,
April,2.21,0.55,3.45,0.63,1.49,2.41,2.41,2.41,2.05,4.18,,
May,1.21,1.44,1.49,0.99,1.85,3.67,4.31,2.42,1.42,2.98,,
June,2.56,3.27,3.92,3.29,2.96,1.57,1.08,0.93,3.29,0.55,,
July,4.50,1.60,6.29,3.73,4.62,0.79,3.54,1.16,6.55,2.93,,
August,0.44,6.37,4.72,2.62,3.19,2.50,2.65,3.25,2.46,2.94,,
September,4.22,1.91,2.93,4.36,1.89,5.49,2.67,3.90,1.36,1.70,,
October,6.56,2.10,7.25,3.39,1.11,4.77,4.74,2.80,1.09,2.95,,
November,3.11,4.67,5.86,5.13,1.85,5.88,4.31,2.69,6.52,1.25,,
December,5.32,4.21,5.45,1.33,4.63,1.32,5.50,2.64,3.52,2.16,,
Total,37.12,32.82,48.61,34.32,33.07,36.07,39.73,27.86,34.37,28.47,,
Calc annual,37.12,32.82,48.61,34.32,33.07,36.07,39.73,27.86,34.37,28.47,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,,
